timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,util_pct,time_interval,energy_j
1773580688.6243162,0.00018668174743652344,48.89,1530,877,0,0,0,0.01,0.4889
1773580688.6367433,0.012613773345947266,92.598,1530,877,0,0,0,0.012427091598510742,1.1507238278388976
1773580688.648052,0.023922443389892578,92.598,1530,877,0,0,0,0.011308670043945312,1.047160228729248
1773580688.6587026,0.03457307815551758,128.045,1530,877,0,0,0,0.010650634765625,1.363760528564453
1773580688.6702595,0.04612994194030762,128.045,1530,877,0,0,0,0.011556863784790039,1.4797986233234404
1773580688.6808765,0.0567469596862793,143.029,1530,877,0,0,0,0.01061701774597168,1.5185414311885834
1773580688.6921608,0.06803131103515625,143.029,1530,877,30,27,30,0.011284351348876953,1.6139894890785216
1773580688.702768,0.07863855361938477,132.161,1530,877,30,27,30,0.010607242584228516,1.4018637871742248
1773580688.713996,0.08986639976501465,141.571,1530,877,30,27,30,0.011227846145629883,1.5895374066829682
1773580688.7267191,0.10258960723876953,141.571,1530,877,30,27,30,0.012723207473754883,1.8012372052669525
1773580688.737295,0.11316537857055664,164.525,1530,877,30,27,30,0.01057577133178711,1.7399787783622742
1773580688.7484887,0.124359130859375,164.525,1530,877,30,27,30,0.01119375228881836,1.8416520953178406
1773580688.7590923,0.134962797164917,140.02,1530,877,30,27,30,0.010603666305541992,1.4847253561019897
1773580688.7704427,0.14631319046020508,140.02,1530,877,30,27,30,0.011350393295288086,1.589282069206238
1773580688.7810035,0.1568739414215088,147.695,1530,877,30,27,30,0.010560750961303711,1.5597701132297515
1773580688.792227,0.16809749603271484,147.695,1530,877,30,27,30,0.011223554611206055,1.6576628983020782
1773580688.8028078,0.17867827415466309,153.539,1530,877,30,27,30,0.010580778121948242,1.624562092065811
1773580688.8140647,0.18993520736694336,153.539,1530,877,30,27,30,0.011256933212280273,1.7283782684803009
1773580688.8247213,0.2005918025970459,144.973,1530,877,30,27,30,0.010656595230102539,1.5449185802936556
1773580688.8359706,0.21184110641479492,139.232,1530,877,30,27,30,0.011249303817749023,1.566263069152832
1773580688.847623,0.2234935760498047,139.232,1530,877,30,27,30,0.011652469635009766,1.6223966522216797
1773580688.8582182,0.23408865928649902,141.664,1530,877,78,74,78,0.010595083236694336,1.5009418716430662
1773580688.8694541,0.24532461166381836,141.664,1530,877,78,74,78,0.011235952377319336,1.5917299575805663
1773580688.8800402,0.25591063499450684,154.006,1530,877,78,74,78,0.010586023330688477,1.6303111090660096
1773580688.8912694,0.26713991165161133,154.006,1530,877,78,74,78,0.011229276657104492,1.7293759808540343
1773580688.9018419,0.277712345123291,156.742,1530,877,78,74,78,0.010572433471679688,1.6571443672180175
1773580688.9130688,0.2889392375946045,156.742,1530,877,78,74,78,0.011226892471313477,1.7597255797386169
1773580688.9236205,0.29949092864990234,147.014,1530,877,78,74,78,0.010551691055297852,1.5512463088035584
1773580688.934876,0.310746431350708,149.446,1530,877,78,74,78,0.011255502700805664,1.6820898566246032
1773580688.9475863,0.3234567642211914,149.446,1530,877,78,74,78,0.012710332870483398,1.899508406162262
1773580688.9581788,0.3340492248535156,135.074,1530,877,78,74,78,0.010592460632324219,1.4307660274505616
1773580688.9694037,0.3452742099761963,135.074,1530,877,78,74,78,0.011224985122680664,1.5162036404609682
1773580688.9799721,0.35584259033203125,130.705,1530,877,78,74,78,0.010568380355834961,1.3813401544094086
1773580688.9912038,0.36707425117492676,130.705,1530,877,78,74,78,0.011231660842895508,1.4680342304706575
