timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,util_pct,time_interval,energy_j
1773579905.5888996,0.00018644332885742188,53.279,1530,877,0,0,0,0.075,3.995925
1773579905.6657927,0.07707953453063965,169.54,1530,877,0,0,0,0.07689309120178223,13.036454682350158
1773579905.7422876,0.15357446670532227,165.984,1530,877,41,37,41,0.07649493217468262,12.69693482208252
1773579905.8186078,0.22989463806152344,144.687,1530,877,41,37,41,0.07632017135620117,11.042536633014679
1773579905.8957381,0.3070249557495117,158.479,1530,877,77,73,77,0.07713031768798828,12.223535616874695
1773579905.9720986,0.38338541984558105,152.164,1530,877,77,73,77,0.07636046409606934,11.619313658714294
1773579906.0485003,0.45978713035583496,169.652,1530,877,76,72,76,0.0764017105102539,12.961702991485595
1773579906.1248896,0.5361764430999756,166.627,1530,877,76,72,76,0.07638931274414062,12.728522014617921
1773579906.2012684,0.6125552654266357,164.794,1530,877,76,71,76,0.07637882232666016,12.586771646499635
1773579906.2776036,0.6888904571533203,176.588,1530,877,76,71,76,0.07633519172668457,13.479878836631775
1773579906.3539948,0.7652816772460938,150.994,1530,877,78,74,78,0.07639122009277344,11.534615886688233
1773579906.4303477,0.8416345119476318,169.125,1530,877,78,74,78,0.07635283470153809,12.913173168897629
1773579906.5067356,0.9180223941802979,146.046,1530,877,78,74,78,0.07638788223266602,11.15614464855194
1773579906.5831056,0.9943923950195312,168.902,1530,877,79,74,79,0.0763700008392334,12.899045881748199
1773579906.6595004,1.0707871913909912,155.77,1530,877,79,74,79,0.07639479637145996,11.900017430782318
1773579906.7373679,1.1486546993255615,173.794,1530,877,78,74,78,0.07786750793457031,13.532905673980714
1773579906.8140178,1.2253046035766602,162.258,1530,877,78,74,78,0.07664990425109863,12.437060163974763
1773579906.8903856,1.3016724586486816,137.986,1530,877,76,72,76,0.07636785507202148,10.537694849967956
1773579906.9667177,1.378004550933838,163.066,1530,877,76,72,76,0.07633209228515625,12.44716896057129
1773579907.0430956,1.4543824195861816,160.528,1530,877,74,70,74,0.07637786865234375,12.260786499023437
1773579907.1194973,1.5307841300964355,146.142,1530,877,74,70,74,0.0764017105102539,11.165498777389526
1773579907.1959906,1.6072773933410645,159.241,1530,877,77,72,77,0.0764932632446289,12.180863732337952
