timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,util_pct
1773842342.275742,0.00024199485778808594,33.24,1050,877,0,0,0
1773842342.327285,0.05178499221801758,63.84,1050,877,0,0,0
1773842342.3785963,0.10309624671936035,104.56,1050,877,0,0,0
1773842342.4298856,0.15438556671142578,100.674,1050,877,0,0,0
1773842342.4811752,0.2056751251220703,71.136,1050,877,90,6,90
1773842342.5324535,0.25695347785949707,120.51,1050,877,90,6,90
1773842342.5877225,0.3122224807739258,89.016,1050,877,90,6,90
1773842342.6390097,0.3635096549987793,72.109,1050,877,100,8,100
1773842342.690257,0.41475701332092285,141.683,1050,877,100,8,100
1773842342.741559,0.46605896949768066,65.786,1050,877,100,8,100
1773842342.792799,0.5172989368438721,75.514,1050,877,100,8,100
1773842342.847042,0.5715420246124268,155.742,1050,877,100,8,100
1773842342.898279,0.6227788925170898,66.272,1050,877,100,8,100
1773842342.9495723,0.674072265625,81.297,1050,877,100,7,100
1773842343.0008056,0.7253055572509766,149.924,1050,877,100,7,100
1773842343.0520895,0.7765893936157227,67.245,1050,877,100,7,100
1773842343.1033614,0.8278613090515137,91.018,1050,877,100,7,100
1773842343.1546612,0.8791611194610596,136.925,1050,877,100,7,100
1773842343.2084556,0.9329555034637451,68.218,1050,877,100,7,100
1773842343.2597833,0.9842832088470459,98.245,1050,877,100,7,100
1773842343.3110185,1.0355184078216553,117.598,1050,877,100,7,100
1773842343.362359,1.0868589878082275,70.163,1050,877,100,7,100
1773842343.4136236,1.1381235122680664,117.598,1050,877,100,7,100
1773842343.4650822,1.189582109451294,77.408,1050,877,100,7,100
1773842343.516345,1.240844964981079,73.082,1050,877,100,7,100
1773842343.5685337,1.2930335998535156,147.113,1050,877,100,7,100
1773842343.6197617,1.344261646270752,66.272,1050,877,100,7,100
1773842343.6709847,1.3954846858978271,77.408,1050,877,100,7,100
1773842343.722221,1.446720838546753,153.803,1050,877,100,7,100
1773842343.7734623,1.497962236404419,66.758,1050,877,100,7,100
1773842343.8247087,1.549208641052246,85.672,1050,877,100,7,100
1773842343.8759425,1.6004424095153809,147.5,1050,877,100,7,100
1773842343.9312599,1.6557598114013672,67.245,1050,877,100,7,100
1773842343.9824932,1.7069931030273438,88.588,1050,877,100,7,100
1773842344.0337434,1.7582433223724365,138.866,1050,877,100,7,100
1773842344.085039,1.8095388412475586,68.704,1050,877,100,7,100
1773842344.1362877,1.8607876300811768,101.645,1050,877,100,8,100
1773842344.1901126,1.9146125316619873,123.827,1050,877,100,8,100
1773842344.2413533,1.965853214263916,69.677,1050,877,100,8,100
1773842344.2925832,2.017083168029785,115.656,1050,877,100,8,100
1773842344.3438113,2.0683112144470215,79.353,1050,877,100,8,100
1773842344.3950515,2.119551420211792,73.568,1050,877,100,8,100
1773842344.4462867,2.1707866191864014,149.44,1050,877,100,8,100
1773842344.497549,2.2220489978790283,66.272,1050,877,100,8,100
1773842344.5508726,2.2753725051879883,76.436,1050,877,100,8,100
1773842344.6020992,2.32659912109375,153.803,1050,877,100,8,100
1773842344.6553864,2.3798863887786865,66.272,1050,877,100,7,100
1773842344.7066224,2.431122303009033,80.811,1050,877,100,7,100
1773842344.7578888,2.482388734817505,152.348,1050,877,100,7,100
1773842344.8142838,2.5387837886810303,66.758,1050,877,100,7,100
1773842344.86558,2.5900800228118896,107.96,1050,877,100,7,100
1773842344.916825,2.641324996948242,99.216,1050,877,100,7,100
1773842344.9682395,2.692739486694336,99.282,1050,877,100,49,100
1773842345.0195262,2.7440261840820312,98.245,1050,877,100,49,100
