timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,util_pct
1773839258.915193,0.00027823448181152344,24.961,210,877,0,0,0
1773839258.9669213,0.05200648307800293,29.831,210,877,23,1,23
1773839259.0242045,0.10928964614868164,27.883,210,877,23,1,23
1773839259.07566,0.16074514389038086,27.883,210,877,23,1,23
1773839259.1269603,0.21204543113708496,27.883,210,877,23,1,23
1773839259.1806736,0.265758752822876,27.883,210,877,100,0,100
1773839259.2319431,0.317028284072876,27.883,210,877,100,0,100
1773839259.2832966,0.3683817386627197,27.883,210,877,100,0,100
1773839259.3345556,0.41964077949523926,27.883,210,877,100,0,100
1773839259.3858628,0.4709479808807373,27.883,210,877,100,0,100
1773839259.4374373,0.5225224494934082,27.883,210,877,100,0,100
1773839259.4887624,0.5738475322723389,27.396,210,877,100,0,100
1773839259.5400288,0.6251139640808105,39.572,210,877,100,0,100
1773839259.5915568,0.6766419410705566,43.926,210,877,100,0,100
1773839259.6520562,0.7371413707733154,40.059,210,877,100,5,100
1773839259.7112525,0.7963376045227051,34.702,210,877,100,5,100
1773839259.7698958,0.8549809455871582,27.883,210,877,100,5,100
1773839259.822419,0.9075040817260742,27.883,210,877,100,2,100
1773839259.8736908,0.9587759971618652,27.883,210,877,100,2,100
1773839259.924963,1.0100481510162354,27.883,210,877,100,2,100
1773839259.9762301,1.0613152980804443,27.883,210,877,100,0,100
1773839260.0275133,1.1125984191894531,27.883,210,877,100,0,100
1773839260.0788383,1.1639235019683838,27.883,210,877,100,0,100
1773839260.1301646,1.21524977684021,27.883,210,877,100,0,100
1773839260.1818483,1.2669334411621094,27.883,210,877,100,0,100
1773839260.233236,1.3183212280273438,27.883,210,877,100,0,100
1773839260.2847445,1.3698296546936035,38.111,210,877,100,0,100
1773839260.3360147,1.4210999011993408,43.926,210,877,100,1,100
1773839260.3947086,1.4797937870025635,40.059,210,877,100,1,100
1773839260.4538677,1.5389528274536133,40.033,210,877,100,1,100
1773839260.5134914,1.598576545715332,28.37,210,877,100,6,100
1773839260.564783,1.6498682498931885,27.883,210,877,100,6,100
1773839260.6161196,1.701204776763916,27.883,210,877,100,6,100
1773839260.667395,1.7524802684783936,27.883,210,877,100,0,100
1773839260.7187266,1.80381178855896,27.883,210,877,100,0,100
1773839260.7700157,1.8551008701324463,27.883,210,877,100,0,100
1773839260.8215308,1.906615972518921,27.865,210,877,100,0,100
1773839260.872821,1.9579062461853027,27.883,210,877,100,0,100
1773839260.9241076,2.009192705154419,27.883,210,877,100,0,100
1773839260.9754014,2.0604865550994873,27.883,210,877,100,0,100
1773839261.0267074,2.11179256439209,33.728,210,877,100,0,100
1773839261.077999,2.1630842685699463,42.466,210,877,100,0,100
1773839261.1358259,2.2209110260009766,43.44,210,877,100,4,100
1773839261.1960585,2.2811436653137207,40.059,210,877,100,4,100
1773839261.2558675,2.3409526348114014,29.344,210,877,100,4,100
1773839261.3071473,2.3922324180603027,27.883,210,877,100,2,100
1773839261.3584166,2.4435017108917236,27.865,210,877,100,2,100
1773839261.409703,2.49478816986084,27.883,210,877,100,2,100
1773839261.461017,2.5461020469665527,27.883,210,877,100,2,100
1773839261.5123196,2.597404718399048,27.883,210,877,100,0,100
1773839261.5637805,2.6488656997680664,27.883,210,877,100,0,100
1773839261.6151237,2.700208902359009,27.883,210,877,100,0,100
1773839261.6664133,2.7514984607696533,27.865,210,877,100,0,100
1773839261.7177062,2.8027913570404053,27.883,210,877,100,0,100
1773839261.769001,2.85408616065979,26.909,210,877,100,0,100
1773839261.8203056,2.905390739440918,40.006,210,877,100,1,100
1773839261.8769786,2.962063789367676,43.926,210,877,100,1,100
1773839261.938785,3.0238702297210693,40.519,210,877,100,1,100
1773839261.998278,3.0833630561828613,31.738,210,877,100,6,100
1773839262.056514,3.141599178314209,27.883,210,877,100,6,100
1773839262.1089096,3.1939947605133057,27.883,210,877,100,6,100
1773839262.1602244,3.245309591293335,27.883,210,877,100,0,100
1773839262.21155,3.296635150909424,27.883,210,877,100,0,100
1773839262.262897,3.347982168197632,27.883,210,877,100,0,100
1773839262.3142045,3.399289608001709,27.883,210,877,100,0,100
1773839262.365791,3.450876235961914,27.883,210,877,100,0,100
1773839262.417081,3.502166271209717,27.883,210,877,100,0,100
1773839262.4683468,3.553431987762451,27.883,210,877,100,0,100
1773839262.5196774,3.604762554168701,27.883,210,877,100,0,100
1773839262.5709581,3.656043291091919,39.085,210,877,100,0,100
1773839262.6222265,3.7073116302490234,44.413,210,877,100,0,100
1773839262.6801066,3.7651917934417725,40.493,210,877,100,4,100
1773839262.7393286,3.824413776397705,40.033,210,877,100,4,100
1773839262.8003852,3.885470390319824,28.37,210,877,100,4,100
1773839262.8516796,3.936764717102051,27.865,210,877,100,3,100
1773839262.9030282,3.9881134033203125,27.883,210,877,100,3,100
1773839262.954293,4.0393781661987305,27.883,210,877,100,3,100
1773839263.005595,4.090680122375488,27.883,210,877,100,0,100
1773839263.0568616,4.141946792602539,27.883,210,877,100,0,100
1773839263.1083531,4.193438291549683,27.883,210,877,100,0,100
1773839263.1596081,4.244693279266357,27.883,210,877,100,0,100
1773839263.2108555,4.295940637588501,27.883,210,877,100,0,100
1773839263.2621734,4.347258567810059,27.883,210,877,100,0,100
1773839263.3134358,4.3985209465026855,35.676,210,877,100,0,100
1773839263.3648233,4.449908494949341,42.953,210,877,100,0,100
1773839263.4219093,4.5069944858551025,41.493,210,877,100,0,100
1773839263.4819717,4.567056894302368,39.546,210,877,100,6,100
1773839263.5421648,4.6272499561309814,28.857,210,877,100,6,100
1773839263.5939205,4.6790056228637695,27.883,210,877,100,6,100
1773839263.6451807,4.730265855789185,27.883,210,877,100,6,100
1773839263.6964889,4.781574010848999,27.883,210,877,100,1,100
1773839263.7477598,4.832844972610474,27.883,210,877,100,1,100
1773839263.799057,4.884142160415649,27.883,210,877,100,1,100
1773839263.8517227,4.936807870864868,27.883,210,877,100,0,100
1773839263.903045,4.98813009262085,27.883,210,877,100,0,100
1773839263.9543345,5.039419651031494,27.883,210,877,100,0,100
1773839264.0056279,5.090713024139404,27.883,210,877,100,0,100
1773839264.056896,5.14198112487793,26.422,210,877,100,0,100
1773839264.1082103,5.193295478820801,40.546,210,877,100,0,100
1773839264.1633203,5.248405456542969,43.44,210,877,100,3,100
1773839264.223407,5.308492183685303,40.979,210,877,100,3,100
1773839264.2836483,5.3687334060668945,30.785,210,877,100,3,100
1773839264.3405743,5.425659418106079,27.883,210,877,100,4,100
1773839264.395394,5.4804792404174805,27.865,210,877,100,4,100
1773839264.4467578,5.531842947006226,27.865,210,877,100,4,100
1773839264.4981527,5.583237886428833,27.883,210,877,100,0,100
1773839264.5494497,5.63453483581543,27.883,210,877,100,0,100
1773839264.600852,5.685937166213989,27.865,210,877,100,0,100
1773839264.652186,5.737271070480347,27.883,210,877,100,0,100
1773839264.7035558,5.788640975952148,27.883,210,877,100,0,100
1773839264.7549307,5.840015888214111,27.865,210,877,100,0,100
1773839264.80631,5.891395092010498,27.396,210,877,100,0,100
1773839264.8576248,5.942709922790527,39.52,210,877,100,0,100
1773839264.9090009,5.994086027145386,43.926,210,877,100,0,100
1773839264.9677625,6.052847623825073,40.033,210,877,100,0,100
1773839265.0259655,6.111050605773926,36.65,210,877,100,6,100
1773839265.0862713,6.171356439590454,27.883,210,877,100,6,100
1773839265.1375668,6.222651958465576,27.883,210,877,100,6,100
1773839265.1888666,6.273951768875122,27.883,210,877,100,1,100
1773839265.2401605,6.32524561882019,27.883,210,877,100,1,100
1773839265.291462,6.37654709815979,27.883,210,877,100,1,100
1773839265.3427355,6.427820682525635,27.883,210,877,100,0,100
1773839265.3942013,6.479286432266235,27.883,210,877,100,0,100
1773839265.4454863,6.530571460723877,27.883,210,877,100,0,100
1773839265.4969912,6.58207631111145,27.883,210,877,100,0,100
1773839265.5482316,6.6333167552948,27.883,210,877,100,0,100
1773839265.599548,6.684633255004883,37.137,210,877,100,0,100
1773839265.650806,6.735891103744507,43.44,210,877,100,0,100
1773839265.7098134,6.794898509979248,40.546,210,877,100,2,100
1773839265.7692032,6.854288339614868,40.033,210,877,100,2,100
1773839265.8288195,6.913904666900635,28.37,210,877,100,4,100
1773839265.8801255,6.965210676193237,27.883,210,877,100,4,100
1773839265.9324403,7.0175254344940186,27.883,210,877,100,4,100
1773839265.983717,7.068802118301392,27.883,210,877,100,4,100
1773839266.035052,7.1201372146606445,27.883,210,877,100,0,100
1773839266.0863295,7.171414613723755,27.883,210,877,100,0,100
1773839266.1388476,7.22393274307251,27.883,210,877,100,0,100
