timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,util_pct
1773842140.3066452,0.0002269744873046875,28.37,630,877,0,0,0
1773842140.3581805,0.05176234245300293,45.387,630,877,0,0,0
1773842140.4095054,0.10308718681335449,44.9,630,877,34,1,34
1773842140.460996,0.15457773208618164,91.991,630,877,34,1,34
1773842140.5122416,0.20582342147827148,45.873,630,877,34,1,34
1773842140.56415,0.25773191452026367,65.299,630,877,100,4,100
1773842140.6154034,0.30898523330688477,63.354,630,877,100,4,100
1773842140.6666706,0.36025238037109375,45.387,630,877,100,4,100
1773842140.7180195,0.41160130500793457,88.898,630,877,100,4,100
1773842140.7693012,0.46288299560546875,51.68,630,877,100,4,100
1773842140.8207014,0.5142831802368164,45.387,630,877,100,4,100
1773842140.8719788,0.5655605792999268,91.018,630,877,100,6,100
1773842140.9299545,0.6235363483428955,46.847,630,877,100,6,100
1773842140.9812968,0.6748785972595215,45.387,630,877,100,6,100
1773842141.0326443,0.7262260913848877,71.622,630,877,100,6,100
1773842141.086079,0.779660701751709,45.873,630,877,100,5,100
1773842141.1374004,0.8309822082519531,85.186,630,877,100,5,100
1773842141.1886673,0.882249116897583,53.174,630,877,100,5,100
1773842141.2402086,0.9337904453277588,45.387,630,877,100,4,100
1773842141.29149,0.9850718975067139,93.449,630,877,100,4,100
1773842141.3429673,1.0365490913391113,48.307,630,877,100,4,100
1773842141.3942518,1.0878336429595947,45.387,630,877,100,4,100
1773842141.446763,1.1403448581695557,93.449,630,877,100,4,100
1773842141.498085,1.191666841506958,46.36,630,877,100,4,100
1773842141.5493553,1.2429370880126953,63.354,630,877,100,4,100
1773842141.6006298,1.2942116260528564,63.84,630,877,100,4,100
1773842141.6519248,1.3455066680908203,45.873,630,877,100,4,100
1773842141.703421,1.397002935409546,90.046,630,877,100,4,100
1773842141.7547123,1.4482941627502441,51.227,630,877,100,6,100
1773842141.8076618,1.5012435913085938,45.387,630,877,100,6,100
1773842141.8589313,1.5525131225585938,91.991,630,877,100,6,100
1773842141.911039,1.6046209335327148,47.334,630,877,100,5,100
1773842141.9623008,1.6558825969696045,45.387,630,877,100,5,100
1773842142.0136445,1.707226276397705,82.269,630,877,100,5,100
1773842142.065075,1.7586567401885986,45.873,630,877,100,4,100
1773842142.1163998,1.8099815845489502,78.866,630,877,100,4,100
1773842142.1692662,1.8628480434417725,57.068,630,877,100,4,100
1773842142.22054,1.9141218662261963,45.843,630,877,100,4,100
1773842142.2718756,1.9654574394226074,95.33,630,877,100,4,100
1773842142.3232358,2.016817569732666,49.28,630,877,100,4,100
1773842142.374584,2.0681657791137695,45.387,630,877,100,4,100
1773842142.425965,2.119546890258789,91.505,630,877,100,4,100
1773842142.4772434,2.170825242996216,46.847,630,877,100,4,100
1773842142.530233,2.2238147258758545,49.767,630,877,100,4,100
1773842142.5815032,2.275084972381592,67.156,630,877,100,5,100
1773842142.6345444,2.3281261920928955,45.843,630,877,100,5,100
1773842142.6858532,2.3794350624084473,87.072,630,877,100,5,100
1773842142.7371974,2.430779218673706,53.174,630,877,100,6,100
1773842142.7912903,2.4848721027374268,45.387,630,877,100,6,100
1773842142.8426733,2.536255121231079,92.416,630,877,100,6,100
1773842142.8943226,2.587904453277588,47.82,630,877,100,4,100
1773842142.945697,2.6392788887023926,45.387,630,877,100,4,100
1773842142.9970298,2.6906116008758545,88.044,630,877,100,4,100
1773842143.0485451,2.742126941680908,46.36,630,877,100,4,100
1773842143.0999155,2.793497323989868,72.5,630,877,100,4,100
1773842143.151955,2.845536708831787,58.976,630,877,100,4,100
1773842143.2032578,2.8968396186828613,45.873,630,877,100,4,100
1773842143.254564,2.948145866394043,93.326,630,877,100,4,100
1773842143.3058896,2.999471426010132,50.254,630,877,100,4,100
1773842143.3572414,3.050823211669922,45.387,630,877,100,4,100
1773842143.4085336,3.1021153926849365,91.87,630,877,100,5,100
1773842143.4598134,3.153395175933838,46.847,630,877,100,5,100
1773842143.513006,3.206587791442871,42.953,630,877,100,5,100
1773842143.5642896,3.257871389389038,74.054,630,877,100,6,100
1773842143.6160913,3.3096730709075928,45.873,630,877,100,6,100
1773842143.667366,3.360947847366333,81.783,630,877,100,6,100
1773842143.7186372,3.4122190475463867,56.094,630,877,100,6,100
1773842143.7699735,3.463555335998535,45.873,630,877,100,4,100
1773842143.821216,3.5147979259490967,93.387,630,877,100,4,100
1773842143.8777995,3.5713813304901123,48.307,630,877,100,4,100
1773842143.9290762,3.6226580142974854,45.873,630,877,100,4,100
1773842143.9803889,3.6739706993103027,75.514,630,877,100,4,100
1773842144.039423,3.7330048084259033,45.873,630,877,100,4,100
1773842144.0907423,3.7843241691589355,83.241,630,877,100,4,100
1773842144.142042,3.8356237411499023,54.634,630,877,100,4,100
1773842144.1952477,3.888829469680786,45.387,630,877,100,4,100
