timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,util_pct
1773842550.958242,0.00021886825561523438,49.767,1470,877,0,0,0
1773842551.0099783,0.051955223083496094,115.171,1470,877,23,1,23
1773842551.061221,0.10319781303405762,130.619,1470,877,23,1,23
1773842551.1124544,0.15443134307861328,141.776,1470,877,23,1,23
1773842551.1637444,0.20572137832641602,165.329,1470,877,23,1,23
1773842551.214962,0.2569389343261719,181.197,1470,877,100,11,100
1773842551.2696455,0.31162238121032715,231.09,1470,877,100,11,100
1773842551.3208907,0.3628675937652588,228.674,1470,877,100,11,100
1773842551.3721595,0.4141364097595215,179.744,1470,877,100,11,100
1773842551.423416,0.4653928279876709,135.47,1470,877,100,11,100
1773842551.4747043,0.5166811943054199,141.683,1470,877,100,11,100
1773842551.525921,0.5678980350494385,152.348,1470,877,100,12,100
1773842551.5772069,0.6191837787628174,172.112,1470,877,100,12,100
1773842551.6284194,0.6703963279724121,209.624,1470,877,100,12,100
1773842551.6796858,0.7216627597808838,244.941,1470,877,100,12,100
1773842551.732028,0.7740049362182617,214.32,1470,877,100,11,100
1773842551.7833087,0.8252856731414795,144.592,1470,877,100,11,100
1773842551.8352194,0.8771963119506836,137.895,1470,877,100,10,100
1773842551.9209661,0.9629430770874023,236.079,1470,877,100,10,100
1773842551.9722137,1.014190673828125,217.561,1470,877,100,10,100
1773842552.0234492,1.0654261112213135,157.577,1470,877,100,10,100
1773842552.0746899,1.1166667938232422,134.985,1470,877,100,10,100
1773842552.1258974,1.1678743362426758,140.806,1470,877,100,10,100
1773842552.177108,1.2190849781036377,155.742,1470,877,100,10,100
1773842552.2283256,1.2703025341033936,178.292,1470,877,100,11,100
1773842552.2826037,1.3245806694030762,200.915,1470,877,100,11,100
1773842552.3338008,1.3757777214050293,248.804,1470,877,100,11,100
1773842552.3851418,1.4271187782287598,215.771,1470,877,100,11,100
1773842552.436376,1.4783530235290527,144.592,1470,877,100,11,100
1773842552.4876368,1.529613733291626,139.351,1470,877,100,11,100
1773842552.5388644,1.580841302871704,146.046,1470,877,100,12,100
1773842552.5901208,1.6320977210998535,160.0,1470,877,100,12,100
1773842552.6413498,1.6833267211914062,188.459,1470,877,100,12,100
1773842552.6925986,1.7345755100250244,239.305,1470,877,100,12,100
1773842552.7438428,1.7858197689056396,228.826,1470,877,100,11,100
1773842552.79509,1.837066888809204,173.565,1470,877,100,11,100
1773842552.8462956,1.8882725238800049,136.925,1470,877,100,13,100
1773842552.9312747,1.9732515811920166,156.885,1470,877,100,13,100
1773842552.9825764,2.0245532989501953,163.014,1470,877,100,13,100
1773842553.0340695,2.0760464668273926,153.803,1470,877,100,13,100
1773842553.0853732,2.127350091934204,160.484,1470,877,100,83,100
1773842553.136657,2.17863392829895,153.217,1470,877,100,83,100
1773842553.187949,2.2299258708953857,151.763,1470,877,100,83,100
1773842553.239264,2.281240940093994,156.33,1470,877,100,83,100
1773842553.2905855,2.3325624465942383,153.803,1470,877,100,83,100
1773842553.341864,2.383841037750244,156.227,1470,877,100,83,100
1773842553.3931084,2.4350852966308594,151.663,1470,877,100,83,100
1773842553.4443562,2.486333131790161,160.211,1470,877,100,83,100
1773842553.4956791,2.53765606880188,154.288,1470,877,100,83,100
1773842553.5469422,2.588919162750244,159.241,1470,877,100,83,100
1773842553.601395,2.643371820449829,160.65,1470,877,100,83,100
1773842553.6526358,2.694612741470337,147.692,1470,877,100,83,100
1773842553.7041216,2.746098518371582,154.568,1470,877,100,83,100
1773842553.7554078,2.797384738922119,156.712,1470,877,100,83,100
1773842553.8067112,2.8486881256103516,158.546,1470,877,100,83,100
1773842553.857994,2.8999710083007812,155.917,1470,877,100,83,100
1773842553.9093237,2.951300621032715,146.919,1470,877,100,83,100
1773842553.9606943,3.002671241760254,161.075,1470,877,100,83,100
1773842554.011941,3.05391788482666,158.651,1470,877,100,83,100
1773842554.063257,3.105233907699585,158.651,1470,877,100,83,100
1773842554.114558,3.1565349102020264,157.093,1470,877,100,83,100
1773842554.1658497,3.207826614379883,155.845,1470,877,100,83,100
1773842554.2171445,3.2591214179992676,150.695,1470,877,100,83,100
1773842554.268458,3.3104348182678223,160.802,1470,877,100,83,100
1773842554.3197687,3.361745595932007,157.889,1470,877,100,83,100
1773842554.371096,3.4130728244781494,147.306,1470,877,100,83,100
1773842554.4226637,3.4646406173706055,163.607,1470,877,100,83,100
1773842554.473931,3.5159080028533936,157.681,1470,877,100,83,100
1773842554.5251994,3.567176342010498,148.372,1470,877,100,83,100
1773842554.5764787,3.618455648422241,156.401,1470,877,100,83,100
1773842554.627738,3.66971492767334,152.732,1470,877,100,83,100
1773842554.6790996,3.721076488494873,149.924,1470,877,100,83,100
1773842554.7306392,3.772616147994995,154.67,1470,877,100,83,100
1773842554.7819345,3.823911428451538,155.155,1470,877,100,83,100
1773842554.8332298,3.875206708908081,162.207,1470,877,100,83,100
1773842554.885236,3.927212953567505,152.43,1470,877,100,83,100
1773842554.9366817,3.978658676147461,155.052,1470,877,100,83,100
1773842554.988075,4.030051946640015,160.0,1470,877,100,83,100
1773842555.0395002,4.081477165222168,153.982,1470,877,100,83,100
1773842555.0908864,4.132863283157349,156.608,1470,877,100,83,100
1773842555.1422687,4.184245586395264,155.155,1470,877,100,83,100
1773842555.193661,4.235637903213501,157.093,1470,877,100,83,100
1773842555.2460115,4.2879884243011475,154.67,1470,877,100,83,100
1773842555.2974763,4.339453220367432,153.014,1470,877,100,83,100
1773842555.3488972,4.390874147415161,165.062,1470,877,100,83,100
1773842555.4003878,4.442364692687988,160.59,1470,877,100,83,100
1773842555.4518416,4.493818521499634,147.403,1470,877,100,83,100
1773842555.5038946,4.5458714962005615,160.968,1470,877,100,83,100
1773842555.5554829,4.59745979309082,144.981,1470,877,97,81,97
1773842555.6070838,4.6490607261657715,161.986,1470,877,97,81,97
1773842555.6587243,4.7007012367248535,155.948,1470,877,97,81,97
1773842555.7102902,4.752267122268677,150.695,1470,877,97,81,97
1773842555.7618244,4.8038012981414795,149.538,1470,877,95,79,95
1773842555.8133585,4.855335474014282,154.977,1470,877,95,79,95
1773842555.8649886,4.906965494155884,146.628,1470,877,95,79,95
1773842555.9164667,4.958443641662598,145.369,1470,877,96,79,96
1773842555.9679122,5.009889125823975,162.744,1470,877,96,79,96
1773842556.0194247,5.061401605606079,151.379,1470,877,96,79,96
1773842556.0709589,5.112935781478882,153.982,1470,877,98,81,98
1773842556.122439,5.1644158363342285,162.851,1470,877,98,81,98
1773842556.1739514,5.215928316116333,148.274,1470,877,98,81,98
