timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,util_pct
1773842666.8715916,0.0002391338348388672,50.707,1470,877,0,0,0
1773842666.9231424,0.05178999900817871,116.627,1470,877,0,0,0
1773842666.9751668,0.10381436347961426,129.163,1470,877,0,0,0
1773842667.026498,0.15514564514160156,143.137,1470,877,69,7,69
1773842667.0777695,0.20641708374023438,160.968,1470,877,69,7,69
1773842667.1290975,0.25774502754211426,198.495,1470,877,69,7,69
1773842667.1803794,0.30902695655822754,250.735,1470,877,100,10,100
1773842667.231694,0.36034154891967773,221.28,1470,877,100,10,100
1773842667.2830906,0.41173815727233887,170.916,1470,877,100,10,100
1773842667.335783,0.464430570602417,137.713,1470,877,100,11,100
1773842667.3870864,0.5157339572906494,143.717,1470,877,100,11,100
1773842667.438376,0.567023515701294,156.124,1470,877,100,11,100
1773842667.4896388,0.6182863712310791,176.472,1470,877,100,11,100
1773842667.5409136,0.6695611476898193,215.002,1470,877,100,12,100
1773842667.5922053,0.7208528518676758,244.941,1470,877,100,12,100
1773842667.6435025,0.7721500396728516,199.947,1470,877,100,12,100
1773842667.694852,0.8234996795654297,136.35,1470,877,100,12,100
1773842667.7461534,0.8748009204864502,141.291,1470,877,100,12,100
1773842667.7974317,0.926079273223877,150.211,1470,877,100,12,100
1773842667.8487191,0.9773666858673096,167.53,1470,877,100,12,100
1773842667.9000072,1.0286548137664795,201.265,1470,877,100,12,100
1773842667.9513195,1.0799670219421387,249.122,1470,877,100,12,100
1773842668.0026264,1.1312739849090576,220.314,1470,877,100,10,100
1773842668.0539298,1.18257737159729,158.062,1470,877,100,10,100
1773842668.1051981,1.2338457107543945,139.351,1470,877,100,10,100
1773842668.15754,1.2861876487731934,145.657,1470,877,100,10,100
1773842668.208784,1.3374316692352295,156.712,1470,877,100,10,100
1773842668.2600288,1.388676404953003,180.832,1470,877,100,10,100
1773842668.3112679,1.439915418624878,226.892,1470,877,100,10,100
1773842668.3624995,1.4911470413208008,233.99,1470,877,100,11,100
1773842668.413719,1.5423665046691895,188.459,1470,877,100,11,100
1773842668.464953,1.5936005115509033,137.41,1470,877,100,11,100
1773842668.516311,1.64495849609375,143.232,1470,877,100,12,100
1773842668.5675747,1.6962223052978516,150.894,1470,877,100,12,100
1773842668.620303,1.748950481414795,167.267,1470,877,100,12,100
1773842668.671587,1.8002345561981201,201.532,1470,877,100,12,100
1773842668.7228699,1.8515174388885498,246.39,1470,877,100,12,100
1773842668.774176,1.9028234481811523,208.034,1470,877,100,12,100
1773842668.8254735,1.9541211128234863,133.044,1470,877,100,12,100
1773842668.8767517,2.005399227142334,210.936,1470,877,100,9,100
