timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,util_pct
1773841436.9091196,0.00024366378784179688,25.448,420,877,0,0,0
1773841436.9606776,0.05180168151855469,32.753,420,877,6,0,6
1773841437.0120492,0.10317325592041016,31.292,420,877,6,0,6
1773841437.0633533,0.15447735786437988,31.292,420,877,6,0,6
1773841437.1147125,0.20583653450012207,31.292,420,877,100,0,100
1773841437.1660314,0.2571554183959961,31.292,420,877,100,0,100
1773841437.217341,0.30846500396728516,47.82,420,877,100,0,100
1773841437.275653,0.3667769432067871,55.608,420,877,100,3,100
1773841437.3270488,0.41817283630371094,39.572,420,877,100,3,100
1773841437.3783524,0.46947646141052246,31.779,420,877,100,3,100
1773841437.4321215,0.5232455730438232,31.292,420,877,100,2,100
1773841437.4834719,0.5745959281921387,31.292,420,877,100,2,100
1773841437.534782,0.6259059906005859,31.292,420,877,100,2,100
1773841437.5861695,0.6772935390472412,29.812,420,877,100,2,100
1773841437.63751,0.7286341190338135,57.479,420,877,100,0,100
1773841437.6889918,0.7801158428192139,52.618,420,877,100,0,100
1773841437.7403042,0.8314282894134521,32.224,420,877,100,0,100
1773841437.7929113,0.8840353488922119,31.272,420,877,100,5,100
1773841437.844241,0.9353649616241455,31.292,420,877,100,5,100
1773841437.8955708,0.9866948127746582,31.292,420,877,100,5,100
1773841437.946968,1.0380921363830566,31.292,420,877,100,0,100
1773841437.9983273,1.0894513130187988,52.687,420,877,100,0,100
1773841438.0499873,1.1411113739013672,54.148,420,877,100,0,100
1773841438.1013532,1.1924772262573242,34.702,420,877,100,5,100
1773841438.1537242,1.2448482513427734,31.292,420,877,100,5,100
1773841438.2050447,1.2961688041687012,31.292,420,877,100,5,100
1773841438.2564034,1.3475275039672852,31.292,420,877,100,5,100
1773841438.30771,1.398833990097046,31.292,420,877,100,0,100
1773841438.3590477,1.450171709060669,40.546,420,877,100,0,100
1773841438.4104424,1.5015664100646973,57.517,420,877,100,0,100
1773841438.461783,1.5529069900512695,43.44,420,877,100,4,100
1773841438.52111,1.612234115600586,31.779,420,877,100,4,100
1773841438.574445,1.6655690670013428,31.292,420,877,100,4,100
1773841438.6257646,1.716888666152954,31.292,420,877,100,1,100
1773841438.677049,1.7681729793548584,31.292,420,877,100,1,100
1773841438.7283428,1.8194668292999268,31.292,420,877,100,1,100
1773841438.7796757,1.8707997798919678,56.581,420,877,100,1,100
1773841438.8310416,1.9221656322479248,52.201,420,877,100,1,100
1773841438.88233,1.9734539985656738,32.753,420,877,100,1,100
1773841438.9352314,2.026355504989624,31.292,420,877,100,4,100
1773841438.9866114,2.077735424041748,31.292,420,877,100,4,100
1773841439.0378962,2.1290202140808105,31.292,420,877,100,4,100
1773841439.0892396,2.180363655090332,31.292,420,877,100,4,100
1773841439.140527,2.2316510677337646,50.741,420,877,100,0,100
1773841439.1921074,2.283231496810913,55.121,420,877,100,0,100
1773841439.2434459,2.3345699310302734,36.65,420,877,100,0,100
1773841439.2967618,2.387885808944702,31.779,420,877,100,5,100
1773841439.3480654,2.4391894340515137,31.292,420,877,100,5,100
1773841439.3993592,2.490483283996582,31.292,420,877,100,5,100
1773841439.4506462,2.5417702198028564,31.292,420,877,100,0,100
1773841439.5019298,2.5930538177490234,35.189,420,877,100,0,100
1773841439.5534227,2.6445467472076416,57.555,420,877,100,0,100
1773841439.6047118,2.695835828781128,49.28,420,877,100,5,100
1773841439.6633623,2.754486322402954,31.779,420,877,100,5,100
1773841439.7166257,2.8077497482299805,31.292,420,877,100,5,100
1773841439.7679431,2.85906720161438,31.292,420,877,100,5,100
1773841439.8192308,2.9103548526763916,31.292,420,877,100,0,100
1773841439.87053,2.9616539478302,31.292,420,877,100,0,100
1773841439.9218159,3.012939929962158,55.608,420,877,100,0,100
1773841439.9731696,3.064293622970581,53.59,420,877,100,3,100
1773841440.0244882,3.115612268447876,33.219,420,877,100,3,100
1773841440.0775137,3.168637752532959,31.779,420,877,100,3,100
1773841440.1288314,3.2199554443359375,31.779,420,877,100,2,100
1773841440.1801424,3.271266460418701,31.292,420,877,100,2,100
1773841440.231499,3.3226230144500732,31.292,420,877,100,2,100
1773841440.2828379,3.373961925506592,49.28,420,877,100,1,100
1773841440.3342125,3.4253365993499756,55.608,420,877,100,1,100
1773841440.3864503,3.477574348449707,38.111,420,877,100,1,100
1773841440.4415045,3.5326285362243652,31.779,420,877,100,5,100
1773841440.4929175,3.5840415954589844,31.292,420,877,100,5,100
1773841440.5442297,3.6353538036346436,31.292,420,877,100,5,100
1773841440.5957937,3.686917781829834,31.292,420,877,100,5,100
1773841440.6470969,3.7382209300994873,32.266,420,877,100,0,100
1773841440.6983879,3.7895119190216064,57.555,420,877,100,0,100
1773841440.7496858,3.8408098220825195,53.661,420,877,100,0,100
1773841440.806807,3.8979310989379883,31.779,420,877,100,5,100
1773841440.8597813,3.9509053230285645,31.779,420,877,100,5,100
1773841440.9111185,4.002242565155029,31.292,420,877,100,5,100
1773841440.9624872,4.0536112785339355,31.292,420,877,100,0,100
1773841441.0138247,4.1049487590789795,31.292,420,877,100,0,100
1773841441.0651157,4.156239748001099,54.634,420,877,100,0,100
1773841441.1166384,4.2077624797821045,53.661,420,877,100,4,100
1773841441.1679518,4.259075880050659,33.728,420,877,100,4,100
1773841441.2208426,4.31196665763855,31.779,420,877,100,4,100
1773841441.2721412,4.3632652759552,31.292,420,877,100,4,100
1773841441.323426,4.414550065994263,31.292,420,877,100,1,100
1773841441.374758,4.465882062911987,31.779,420,877,100,1,100
1773841441.426079,4.517203092575073,46.847,420,877,100,1,100
1773841441.4775286,4.568652629852295,57.068,420,877,100,1,100
1773841441.5290487,4.620172739028931,39.572,420,877,100,1,100
1773841441.5860815,4.677205562591553,31.779,420,877,100,1,100
1773841441.6373732,4.728497266769409,31.292,420,877,100,4,100
