timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,util_pct
1773842416.2507098,0.00021648406982421875,33.24,1050,877,0,0,0
1773842416.30277,0.052276611328125,63.84,1050,877,0,0,0
1773842416.354067,0.10357379913330078,95.816,1050,877,0,0,0
1773842416.410403,0.15990972518920898,128.678,1050,877,82,4,82
1773842416.4618776,0.21138429641723633,68.704,1050,877,82,4,82
1773842416.5131836,0.26269030570983887,107.96,1050,877,82,4,82
1773842416.5645404,0.31404709815979004,95.69,1050,877,82,4,82
1773842416.615835,0.3653416633605957,72.061,1050,877,100,8,100
1773842416.6674223,0.4169290065765381,132.956,1050,877,100,8,100
1773842416.7186978,0.4682044982910156,70.163,1050,877,100,8,100
1773842416.7718484,0.521355152130127,74.054,1050,877,100,8,100
1773842416.8231926,0.5726993083953857,153.318,1050,877,100,8,100
1773842416.8753107,0.6248173713684082,66.272,1050,877,100,8,100
1773842416.9266837,0.6761903762817383,78.866,1050,877,100,8,100
1773842416.9780414,0.7275481224060059,152.348,1050,877,100,8,100
1773842417.029337,0.7788436412811279,67.245,1050,877,100,8,100
1773842417.0806453,0.8301520347595215,85.129,1050,877,100,7,100
1773842417.1347997,0.8843064308166504,147.016,1050,877,100,7,100
1773842417.1861603,0.9356670379638672,67.687,1050,877,100,7,100
1773842417.2374556,0.9869623184204102,92.902,1050,877,100,7,100
1773842417.288782,1.0382885932922363,130.133,1050,877,100,7,100
1773842417.340422,1.0899286270141602,69.19,1050,877,100,7,100
1773842417.391735,1.1412417888641357,107.96,1050,877,100,7,100
1773842417.4430034,1.1925101280212402,98.245,1050,877,100,7,100
1773842417.4945347,1.2440414428710938,71.622,1050,877,100,7,100
1773842417.5458717,1.2953784465789795,122.291,1050,877,100,7,100
1773842417.6008935,1.3504002094268799,86.044,1050,877,100,7,100
1773842417.6521473,1.4016540050506592,73.082,1050,877,100,7,100
1773842417.7034023,1.452908992767334,144.012,1050,877,100,7,100
1773842417.7547014,1.5042080879211426,66.272,1050,877,100,7,100
1773842417.8059566,1.5554633140563965,78.38,1050,877,100,7,100
1773842417.8572109,1.606717586517334,154.288,1050,877,100,7,100
1773842417.908424,1.657930612564087,67.245,1050,877,100,7,100
1773842417.9597118,1.7092185020446777,85.672,1050,877,100,7,100
1773842418.0109766,1.7604832649230957,146.531,1050,877,100,7,100
