timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,util_pct
1773842219.4627826,0.0002694129943847656,28.37,630,877,0,0,0
1773842219.514332,0.05181884765625,44.929,630,877,0,0,0
1773842219.56647,0.10395669937133789,44.9,630,877,0,0,0
1773842219.6178803,0.15536713600158691,90.046,630,877,72,2,72
1773842219.670105,0.20759177207946777,45.387,630,877,72,2,72
1773842219.721459,0.2589457035064697,66.758,630,877,72,2,72
1773842219.772782,0.3102688789367676,60.435,630,877,100,6,100
1773842219.8240874,0.3615741729736328,45.387,630,877,100,6,100
1773842219.8754275,0.4129142761230469,91.991,630,877,100,6,100
1773842219.9315407,0.4690275192260742,48.794,630,877,100,4,100
1773842219.9828477,0.5203344821929932,44.9,630,877,100,4,100
1773842220.0341806,0.5716674327850342,90.532,630,877,100,4,100
1773842220.0855541,0.6230409145355225,46.36,630,877,100,4,100
1773842220.1368444,0.6743311882019043,47.334,630,877,100,4,100
1773842220.1900406,0.727527379989624,68.218,630,877,100,4,100
1773842220.2413778,0.7788646221160889,45.387,630,877,100,4,100
1773842220.2926817,0.8301684856414795,85.186,630,877,100,4,100
1773842220.3439639,0.8814506530761719,53.174,630,877,100,4,100
1773842220.3952677,0.9327545166015625,45.387,630,877,100,4,100
1773842220.446545,0.9840316772460938,91.505,630,877,100,5,100
1773842220.4978502,1.035336971282959,47.82,630,877,100,5,100
1773842220.5510592,1.0885460376739502,44.9,630,877,100,5,100
1773842220.602327,1.1398138999938965,91.991,630,877,100,6,100
1773842220.6544113,1.1918981075286865,45.904,630,877,100,6,100
1773842220.7056742,1.2431609630584717,66.758,630,877,100,6,100
1773842220.7569337,1.2944204807281494,61.894,630,877,100,6,100
1773842220.8082688,1.3457555770874023,45.357,630,877,100,4,100
1773842220.859561,1.397047758102417,91.384,630,877,100,4,100
1773842220.914833,1.452319860458374,49.28,630,877,100,4,100
1773842220.9661534,1.5036401748657227,44.9,630,877,100,4,100
1773842221.0174694,1.5549561977386475,90.413,630,877,100,4,100
1773842221.0697634,1.6072502136230469,46.36,630,877,100,4,100
1773842221.1211338,1.6586205959320068,48.762,630,877,100,4,100
1773842221.1731555,1.7106423377990723,72.109,630,877,100,4,100
1773842221.2244837,1.7619705200195312,45.387,630,877,100,4,100
1773842221.275824,1.8133108615875244,81.243,630,877,100,4,100
1773842221.3271792,1.8646659851074219,54.634,630,877,100,4,100
1773842221.378529,1.916015863418579,45.357,630,877,100,4,100
1773842221.4300728,1.967559576034546,92.902,630,877,100,4,100
1773842221.4813979,2.0188846588134766,48.243,630,877,100,6,100
1773842221.533755,2.071241855621338,44.9,630,877,100,6,100
1773842221.585095,2.122581720352173,89.501,630,877,100,6,100
1773842221.637081,2.174567699432373,45.873,630,877,100,5,100
1773842221.688385,2.2258718013763428,59.462,630,877,100,5,100
1773842221.7396924,2.27717924118042,63.354,630,877,100,5,100
1773842221.7939203,2.331407070159912,45.387,630,877,100,4,100
1773842221.845236,2.382722854614258,89.074,630,877,100,4,100
1773842221.8965502,2.43403697013855,50.741,630,877,100,4,100
1773842221.9478612,2.4853479862213135,45.387,630,877,100,4,100
1773842221.9991815,2.536668300628662,91.505,630,877,100,4,100
1773842222.0505035,2.5879902839660645,47.334,630,877,100,4,100
1773842222.1018083,2.6392951011657715,45.387,630,877,100,4,100
1773842222.1548064,2.692293167114258,81.729,630,877,100,4,100
1773842222.2061396,2.743626356124878,45.873,630,877,100,4,100
1773842222.2575002,2.7949869632720947,73.52,630,877,100,4,100
1773842222.3088295,2.846316337585449,57.517,630,877,100,6,100
1773842222.3601613,2.8976480960845947,45.387,630,877,100,6,100
1773842222.4115307,2.9490175247192383,92.902,630,877,100,6,100
1773842222.462838,3.0003247261047363,49.248,630,877,100,5,100
1773842222.5158393,3.05332612991333,45.357,630,877,100,5,100
1773842222.5671468,3.1046335697174072,90.959,630,877,100,5,100
1773842222.6194742,3.156960964202881,46.33,630,877,100,4,100
1773842222.670852,3.208338737487793,49.28,630,877,100,4,100
1773842222.7222342,3.259721040725708,68.218,630,877,100,4,100
1773842222.7765691,3.314055919647217,45.387,630,877,100,4,100
1773842222.8279216,3.365408420562744,88.044,630,877,100,4,100
1773842222.8792205,3.4167072772979736,52.687,630,877,100,4,100
1773842222.9306262,3.4681129455566406,45.387,630,877,100,4,100
1773842222.9819734,3.5194602012634277,91.87,630,877,100,4,100
1773842223.0335279,3.571014642715454,47.82,630,877,100,4,100
1773842223.0848439,3.622330665588379,44.9,630,877,100,4,100
1773842223.1376865,3.675173282623291,91.505,630,877,100,5,100
1773842223.1889784,3.7264652252197266,45.873,630,877,100,5,100
1773842223.2403882,3.7778749465942383,69.677,630,877,100,5,100
1773842223.2916784,3.82916522026062,60.922,630,877,100,6,100
1773842223.342996,3.8804826736450195,45.387,630,877,100,6,100
1773842223.394321,3.93180775642395,90.532,630,877,100,6,100
1773842223.4456456,3.9831323623657227,50.254,630,877,100,4,100
1773842223.4984527,4.035939455032349,45.387,630,877,100,4,100
1773842223.549842,4.087328672409058,90.959,630,877,100,4,100
1773842223.6017642,4.139250993728638,46.847,630,877,100,4,100
1773842223.653111,4.190597772598267,44.413,630,877,100,4,100
1773842223.7044263,4.241913080215454,71.622,630,877,100,4,100
1773842223.7602048,4.297691583633423,45.387,630,877,100,4,100
1773842223.8115048,4.348991632461548,85.186,630,877,100,4,100
1773842223.8628318,4.400318622589111,53.59,630,877,100,4,100
1773842223.9141617,4.451648473739624,45.327,630,877,100,4,100
1773842223.965456,4.502942800521851,91.384,630,877,100,5,100
1773842224.0226128,4.5600996017456055,48.307,630,877,100,5,100
1773842224.0744123,4.611899137496948,44.9,630,877,100,5,100
1773842224.125725,4.663211822509766,45.357,630,877,100,4,100
1773842224.1799836,4.717470407485962,52.166,630,877,100,4,100
1773842224.2313159,4.768802642822266,90.532,630,877,100,4,100
1773842224.283319,4.820805788040161,61.894,630,877,100,7,100
1773842224.33466,4.872146844863892,45.387,630,877,100,7,100
1773842224.386007,4.9234938621521,44.9,630,877,100,7,100
1773842224.4373927,4.974879503250122,44.9,630,877,100,7,100
1773842224.488659,5.026145696640015,88.588,630,877,100,0,100
1773842224.543378,5.080864906311035,89.56,630,877,100,0,100
1773842224.5946736,5.132160425186157,46.847,630,877,100,0,100
1773842224.6459742,5.18346095085144,45.387,630,877,100,7,100
1773842224.6973112,5.234797954559326,44.9,630,877,100,7,100
1773842224.7486095,5.2860963344573975,67.245,630,877,100,7,100
1773842224.79994,5.3374269008636475,88.471,630,877,100,3,100
1773842224.8512712,5.388757944107056,55.535,630,877,100,3,100
1773842224.9025846,5.44007134437561,45.357,630,877,100,3,100
1773842224.9538918,5.491378545761108,45.387,630,877,100,4,100
1773842225.0051725,5.542659282684326,44.9,630,877,100,4,100
1773842225.0564935,5.593980312347412,89.56,630,877,100,4,100
1773842225.1078506,5.645337343215942,93.935,630,877,100,4,100
1773842225.1654596,5.702946424484253,45.873,630,877,100,7,100
1773842225.2167914,5.754278182983398,44.9,630,877,100,7,100
1773842225.2680697,5.805556535720825,44.9,630,877,100,7,100
1773842225.3194778,5.856964588165283,80.325,630,877,100,0,100
1773842225.370794,5.908280849456787,89.56,630,877,100,0,100
1773842225.4243186,5.96180534362793,49.767,630,877,100,0,100
1773842225.4755938,6.013080596923828,45.387,630,877,100,7,100
1773842225.526929,6.064415693283081,44.9,630,877,100,7,100
1773842225.5789871,6.116473913192749,45.357,630,877,100,7,100
1773842225.6302807,6.167767524719238,90.354,630,877,100,2,100
1773842225.6865132,6.223999977111816,65.699,630,877,100,2,100
1773842225.737842,6.275328874588013,45.813,630,877,100,2,100
1773842225.7890995,6.3265862464904785,45.327,630,877,100,5,100
