timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,time_interval,energy_j,phase,event,request_id,ttft_s,total_duration_s,prompt_tokens,output_tokens,total_energy_j,j_per_output_token
1773671454.7445414,0.0002079010009765625,142.261,1530.0,877.0,48.0,89.01863098144531,0.05,7.11305,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671454.7961044,0.051770925521850586,126.252,1530.0,877.0,81.0,90.35530090332031,0.05156302452087402,6.509934971809387,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671454.8474224,0.1030888557434082,143.527,1530.0,877.0,81.0,90.35530090332031,0.05131793022155762,7.365508570909499,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671454.8988516,0.15451812744140625,150.794,1530.0,877.0,81.0,90.35530090332031,0.05142927169799805,7.755225596427918,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671454.9501956,0.20586204528808594,165.704,1530.0,877.0,81.0,90.35530090332031,0.05134391784667969,8.50789256286621,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.001503,0.2571694850921631,177.808,1530.0,877.0,100.0,90.35530090332031,0.05130743980407715,9.122873256683349,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.0531085,0.3087749481201172,204.166,1530.0,877.0,100.0,90.35530090332031,0.0516054630279541,10.536080964565278,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.1044083,0.3600747585296631,239.953,1530.0,877.0,100.0,90.35530090332031,0.0512998104095459,12.309543407201767,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.1557333,0.41139984130859375,266.494,1530.0,877.0,100.0,90.35530090332031,0.051325082778930664,13.67782661008835,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.2070348,0.46270132064819336,240.112,1530.0,877.0,100.0,90.35530090332031,0.05130147933959961,12.318100807189941,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.258409,0.514075517654419,185.916,1530.0,877.0,100.0,90.35530090332031,0.051374197006225586,9.551285210609436,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.3097322,0.5653986930847168,148.856,1530.0,877.0,100.0,90.35530090332031,0.05132317543029785,7.639762601852417,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.3616238,0.6172902584075928,152.248,1530.0,877.0,100.0,90.35530090332031,0.05189156532287598,7.900387037277222,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.4128993,0.6685657501220703,160.484,1530.0,877.0,100.0,90.35530090332031,0.05127549171447754,8.228896012306214,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.4641597,0.7198262214660645,171.143,1530.0,877.0,100.0,90.35530090332031,0.05126047134399414,8.772870847225189,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.5154152,0.7710816860198975,188.819,1530.0,877.0,100.0,90.35530090332031,0.05125546455383301,9.678005561590194,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.5666995,0.8223659992218018,219.639,1530.0,877.0,100.0,90.35530090332031,0.0512843132019043,11.264035267353059,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.6179843,0.8736507892608643,259.738,1530.0,877.0,100.0,90.35530090332031,0.0512847900390625,13.320608795166015,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.6692262,0.9248926639556885,256.36,1530.0,877.0,100.0,90.35530090332031,0.05124187469482422,13.136366996765137,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.720584,0.976250410079956,221.763,1530.0,877.0,100.0,90.35530090332031,0.05135774612426758,11.38924785375595,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.7718346,1.027501106262207,161.937,1530.0,877.0,100.0,90.35530090332031,0.05125069618225098,8.299383987665177,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.8231053,1.0787718296051025,151.279,1530.0,877.0,100.0,90.35530090332031,0.05127072334289551,7.7561837565898895,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.8743777,1.1300442218780518,156.608,1530.0,877.0,100.0,90.35530090332031,0.05127239227294922,8.029666809082032,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.9256237,1.1812901496887207,164.36,1530.0,877.0,100.0,90.35530090332031,0.051245927810668945,8.42278069496155,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671455.9769523,1.232618808746338,177.69,1530.0,877.0,100.0,90.35530090332031,0.05132865905761719,9.120589427947998,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.0282865,1.2839529514312744,198.848,1530.0,877.0,100.0,90.35530090332031,0.05133414268493652,10.207691604614258,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.079587,1.3352534770965576,234.145,1530.0,877.0,100.0,90.35530090332031,0.0513005256652832,12.011761581897735,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.1308403,1.3865067958831787,274.997,1530.0,877.0,100.0,90.35530090332031,0.051253318786621094,14.094508906364442,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.1832292,1.4388957023620605,251.218,1530.0,877.0,100.0,90.35530090332031,0.052388906478881836,13.161036307811736,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.234545,1.4902114868164062,203.199,1530.0,877.0,100.0,90.35530090332031,0.0513157844543457,10.427316085338592,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.2859187,1.5415852069854736,143.717,1530.0,877.0,100.0,90.35530090332031,0.05137372016906738,7.383276941537858,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.337258,1.5929245948791504,152.631,1530.0,877.0,100.0,90.35530090332031,0.05133938789367676,7.835982113599777,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.3885458,1.644212245941162,159.031,1530.0,877.0,100.0,90.35530090332031,0.05128765106201172,8.156326436042786,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.4398189,1.6954853534698486,168.981,1530.0,877.0,100.0,90.35530090332031,0.05127310752868652,8.664180983304977,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.4911134,1.7467799186706543,183.375,1530.0,877.0,100.0,90.35530090332031,0.051294565200805664,9.406140893697739,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.5425,1.7981665134429932,209.485,1530.0,877.0,100.0,90.35530090332031,0.05138659477233887,10.764720805883409,prefill,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.5968418,1.852508306503296,226.441,1530.0,877.0,100.0,90.35530090332031,0.054341793060302734,12.305209962368012,decode,TTFT,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.6485221,1.904188632965088,185.554,1530.0,877.0,100.0,90.35530090332031,0.05168032646179199,9.589491296291351,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.6998212,1.9554877281188965,184.826,1530.0,877.0,100.0,90.35530090332031,0.051299095153808594,9.481406560897828,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.751495,2.0071613788604736,183.739,1530.0,877.0,100.0,90.35530090332031,0.05167365074157715,9.494464913606643,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.8028934,2.0585598945617676,176.489,1530.0,877.0,100.0,90.35530090332031,0.051398515701293945,9.071272637605666,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.8542218,2.1098883152008057,171.884,1530.0,877.0,100.0,90.35530090332031,0.051328420639038086,8.822534253120422,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.9055579,2.161224365234375,174.419,1530.0,877.0,100.0,90.35530090332031,0.051336050033569336,8.953982510805131,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671456.9569764,2.2126429080963135,176.839,1530.0,877.0,100.0,90.35530090332031,0.05141854286193848,9.092803701162339,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.0082932,2.2639596462249756,178.776,1530.0,877.0,100.0,90.35530090332031,0.05131673812866211,9.174201175689698,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.0596392,2.315305709838867,177.441,1530.0,877.0,100.0,90.35530090332031,0.0513460636138916,9.110896873712539,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.110911,2.366577386856079,178.776,1530.0,877.0,100.0,90.35530090332031,0.051271677017211914,9.166145330429078,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.1623325,2.417999029159546,183.134,1530.0,877.0,100.0,90.35530090332031,0.0514216423034668,9.417051041603088,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.213649,2.469315528869629,180.348,1530.0,877.0,100.0,90.35530090332031,0.05131649971008301,9.254828089714051,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.2656853,2.5213518142700195,168.013,1530.0,877.0,100.0,90.35530090332031,0.052036285400390625,8.74277241897583,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.31702,2.5726864337921143,167.64,1530.0,877.0,98.0,90.35530090332031,0.05133461952209473,8.60573561668396,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.3683846,2.624051094055176,175.134,1530.0,877.0,98.0,90.35530090332031,0.05136466026306152,8.995698410511016,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.4197059,2.675372362136841,169.577,1530.0,877.0,98.0,90.35530090332031,0.05132126808166504,8.702906677484512,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.4710715,2.7267379760742188,172.966,1530.0,877.0,98.0,90.35530090332031,0.05136561393737793,8.884504780292511,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.5224192,2.778085708618164,177.808,1530.0,877.0,98.0,90.35530090332031,0.05134773254394531,9.130037628173827,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.5738034,2.829469919204712,176.723,1530.0,877.0,98.0,90.35530090332031,0.05138421058654785,9.080771847486497,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.6266682,2.8823347091674805,176.723,1530.0,877.0,98.0,90.35530090332031,0.052864789962768555,9.342424276590348,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.6780279,2.933694362640381,177.808,1530.0,877.0,98.0,90.35530090332031,0.05135965347290039,9.132157264709472,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
1773671457.7293074,2.984973907470703,176.723,1530.0,877.0,98.0,90.35530090332031,0.051279544830322266,9.062275001049043,decode,,req-f89cdee5-ed09-4be3-b83c-919e466dbd54,1.8454557780000869,15.243771443000242,3692,512,2705.6546275158407,5.284481694366876
