timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,util_pct,time_interval,energy_j
1773670019.9788992,0.0001952648162841797,53.626,1530,877,0,0,0,0.01,0.53626
1773670019.9907994,0.012095451354980469,53.626,1530,877,1,1,1,0.011900186538696289,0.6381594033241271
1773670020.00149,0.02278614044189453,178.292,1530,877,1,1,1,0.010690689086914062,1.906064338684082
1773670020.0127192,0.03401517868041992,188.943,1530,877,1,1,1,0.01122903823852539,2.121648171901703
1773670020.0239732,0.04526925086975098,188.943,1530,877,1,1,1,0.011254072189331055,2.126378161668778
1773670020.0346916,0.05598759651184082,167.862,1530,877,1,1,1,0.010718345642089844,1.7992029361724853
1773670020.0459497,0.0672457218170166,167.862,1530,877,1,1,1,0.011258125305175781,1.889811429977417
1773670020.0565288,0.07782483100891113,161.937,1530,877,1,1,1,0.010579109191894531,1.7131492052078248
1773670020.067801,0.0890970230102539,161.937,1530,877,1,1,1,0.011272192001342773,1.8253849561214448
1773670020.0784276,0.09972357749938965,160.0,1530,877,1,1,1,0.010626554489135742,1.7002487182617188
1773670020.0896842,0.11098027229309082,160.0,1530,877,1,1,1,0.011256694793701172,1.8010711669921875
1773670020.1002986,0.12159466743469238,159.031,1530,877,1,1,1,0.010614395141601562,1.6880178737640381
1773670020.111542,0.13283801078796387,162.044,1530,877,1,1,1,0.011243343353271484,1.8219163303375245
1773670020.124201,0.14549708366394043,162.044,1530,877,1,1,1,0.012659072875976562,2.0513268051147464
1773670020.1347723,0.1560683250427246,164.36,1530,877,1,1,1,0.01057124137878418,1.737489233016968
1773670020.1460457,0.1673417091369629,164.36,1530,877,1,1,1,0.011273384094238281,1.852893409729004
1773670020.1566255,0.17792153358459473,160.968,1530,877,87,81,87,0.010579824447631836,1.7030131816864011
1773670020.1679108,0.18920683860778809,160.968,1530,877,87,81,87,0.01128530502319336,1.8165729789733887
1773670020.178494,0.19979000091552734,162.422,1530,877,87,81,87,0.010583162307739258,1.7189383883476257
1773670020.189725,0.21102094650268555,162.422,1530,877,87,81,87,0.011230945587158203,1.8241526441574096
