timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,time_interval,energy_j,phase,event,request_id,ttft_s,total_duration_s,prompt_tokens,output_tokens,total_energy_j,j_per_output_token
1773750501.9387293,0.00013709068298339844,63.437,1530.0,877.0,88.0,89.02473449707031,0.05,3.17185,prefill,,req-5b3035f2-f8b4-4c80-97fc-ed43a88febec,0.05213235499968505,12.999068971999804,274,512,2386.537800494051,4.661206641589944
1773750501.9901092,0.05151700973510742,191.848,1530.0,877.0,88.0,89.02473449707031,0.05137991905212402,9.85713471031189,prefill,TTFT,req-5b3035f2-f8b4-4c80-97fc-ed43a88febec,0.05213235499968505,12.999068971999804,274,512,2386.537800494051,4.661206641589944
1773750502.0414665,0.1028742790222168,184.83,1530.0,877.0,88.0,89.02473449707031,0.051357269287109375,9.492364082336426,decode,,req-5b3035f2-f8b4-4c80-97fc-ed43a88febec,0.05213235499968505,12.999068971999804,274,512,2386.537800494051,4.661206641589944
1773750502.092726,0.15413379669189453,184.345,1530.0,877.0,67.0,89.02473449707031,0.051259517669677734,9.449435784816743,decode,,req-5b3035f2-f8b4-4c80-97fc-ed43a88febec,0.05213235499968505,12.999068971999804,274,512,2386.537800494051,4.661206641589944
1773750502.144031,0.20543885231018066,184.708,1530.0,877.0,67.0,89.02473449707031,0.05130505561828613,9.476454213142395,decode,,req-5b3035f2-f8b4-4c80-97fc-ed43a88febec,0.05213235499968505,12.999068971999804,274,512,2386.537800494051,4.661206641589944
1773750502.1952884,0.2566962242126465,186.284,1530.0,877.0,67.0,89.02473449707031,0.05125737190246582,9.548428267478942,decode,,req-5b3035f2-f8b4-4c80-97fc-ed43a88febec,0.05213235499968505,12.999068971999804,274,512,2386.537800494051,4.661206641589944
1773750502.2482333,0.30964112281799316,183.497,1530.0,877.0,86.0,89.02473449707031,0.05294489860534668,9.7152300593853,decode,,req-5b3035f2-f8b4-4c80-97fc-ed43a88febec,0.05213235499968505,12.999068971999804,274,512,2386.537800494051,4.661206641589944
1773750502.29959,0.36099791526794434,186.892,1530.0,877.0,86.0,89.02473449707031,0.05135679244995117,9.598173654556275,decode,,req-5b3035f2-f8b4-4c80-97fc-ed43a88febec,0.05213235499968505,12.999068971999804,274,512,2386.537800494051,4.661206641589944
1773750502.3510065,0.4124143123626709,180.467,1530.0,877.0,86.0,89.02473449707031,0.05141639709472656,9.27896293449402,decode,,req-5b3035f2-f8b4-4c80-97fc-ed43a88febec,0.05213235499968505,12.999068971999804,274,512,2386.537800494051,4.661206641589944
1773750502.4022498,0.4636576175689697,181.556,1530.0,877.0,88.0,89.02473449707031,0.05124330520629883,9.303529520034791,decode,,req-5b3035f2-f8b4-4c80-97fc-ed43a88febec,0.05213235499968505,12.999068971999804,274,512,2386.537800494051,4.661206641589944
