timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,util_pct,time_interval,energy_j
1773749963.879104,0.0001742839813232422,36.698,1200,877,0,0,0,0.01,0.36698000000000003
1773749963.8913374,0.012407779693603516,96.915,1200,877,0,0,0,0.012233495712280273,1.1856092369556428
1773749963.9027462,0.023816585540771484,140.506,1200,877,0,0,0,0.011408805847167969,1.6030056743621826
1773749963.9140663,0.03513669967651367,140.506,1200,877,0,0,0,0.011320114135742188,1.5905439567565918
1773749963.9246643,0.04573464393615723,136.134,1200,877,0,0,0,0.010597944259643555,1.4427405438423155
1773749963.9358897,0.056960105895996094,136.134,1200,877,0,0,0,0.011225461959838867,1.5281670384407042
1773749963.946479,0.06754946708679199,125.53,1200,877,0,0,0,0.010589361190795898,1.3292825102806092
1773749963.9576995,0.07876992225646973,125.53,1200,877,0,0,0,0.011220455169677734,1.408503737449646
1773749963.9683228,0.08939313888549805,122.614,1200,877,0,0,0,0.01062321662902832,1.3025550837516786
1773749963.979563,0.10063338279724121,122.614,1200,877,0,0,0,0.011240243911743164,1.3782112669944764
1773749963.9901235,0.11119389533996582,118.725,1200,877,0,0,0,0.01056051254272461,1.2537968516349791
1773749964.0013995,0.12246990203857422,123.99,1200,877,0,0,0,0.011276006698608398,1.3981120705604553
1773749964.0134747,0.13454508781433105,123.99,1200,877,0,0,0,0.012075185775756836,1.49720228433609
1773749964.0240514,0.14512181282043457,121.561,1200,877,0,0,0,0.010576725006103516,1.2857172684669496
1773749964.0353656,0.15643596649169922,121.561,1200,877,0,0,0,0.011314153671264648,1.375359834432602
1773749964.0459614,0.16703176498413086,121.561,1200,877,87,76,87,0.01059579849243164,1.2880358605384827
1773749964.0572488,0.17831921577453613,121.561,1200,877,87,76,87,0.011287450790405273,1.3721138055324555
1773749964.0678134,0.18888378143310547,123.019,1200,877,87,76,87,0.010564565658569336,1.2996423027515411
1773749964.0790648,0.2001352310180664,123.019,1200,877,87,76,87,0.011251449584960938,1.3841420764923096
1773749964.0896635,0.21073389053344727,121.155,1200,877,87,76,87,0.01059865951538086,1.284080593585968
1773749964.100947,0.2220172882080078,126.419,1200,877,87,76,87,0.011283397674560547,1.4264358506202697
1773749964.11376,0.23483037948608398,126.419,1200,877,87,76,87,0.012813091278076172,1.6198181862831116
1773749964.1244311,0.24550151824951172,125.044,1200,877,87,76,87,0.010671138763427734,1.3343618755340576
1773749964.1356676,0.25673794746398926,125.044,1200,877,87,76,87,0.011236429214477539,1.4050480546951294
1773749964.1462407,0.26731109619140625,122.614,1200,877,87,76,87,0.010573148727416992,1.2964160580635071
1773749964.157551,0.2786214351654053,122.614,1200,877,87,76,87,0.011310338973999023,1.3868059029579163
1773749964.1681166,0.289186954498291,115.809,1200,877,87,76,87,0.010565519332885742,1.223582228422165
1773749964.1794147,0.30048513412475586,115.809,1200,877,87,76,87,0.011298179626464844,1.308430884361267
1773749964.1900396,0.3111100196838379,120.669,1200,877,87,76,87,0.010624885559082031,1.2820943155288695
1773749964.2013319,0.3224022388458252,125.044,1200,877,87,76,87,0.011292219161987305,1.4120242528915405
1773749964.2140236,0.33509397506713867,125.044,1200,877,93,82,93,0.012691736221313477,1.5870254640579222
1773749964.2246115,0.34568190574645996,123.586,1200,877,93,82,93,0.010587930679321289,1.3085200009346007
1773749964.2358663,0.3569366931915283,123.586,1200,877,93,82,93,0.01125478744506836,1.3909341611862183
1773749964.246443,0.36751341819763184,122.533,1200,877,93,82,93,0.010576725006103516,1.2959978451728822
1773749964.2577279,0.378798246383667,122.533,1200,877,93,82,93,0.011284828186035156,1.3827638521194459
1773749964.2682934,0.38936376571655273,121.642,1200,877,93,82,93,0.010565519332885742,1.2852109026908873
1773749964.279514,0.40058445930480957,121.642,1200,877,93,82,93,0.011220693588256836,1.364907609462738
1773749964.2900887,0.41115903854370117,123.99,1200,877,93,82,93,0.010574579238891602,1.3111420798301696
1773749964.3013518,0.4224221706390381,123.99,1200,877,93,82,93,0.011263132095336914,1.396515748500824
1773749964.3120353,0.4331057071685791,128.362,1200,877,93,82,93,0.010683536529541016,1.3713601160049438
