timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,time_interval,energy_j,phase,event,request_id,ttft_s,total_duration_s,prompt_tokens,output_tokens,total_energy_j,j_per_output_token
1773750462.6378577,0.00019216537475585938,155.948,1530.0,877.0,61.0,89.01863098144531,0.05,7.7974000000000006,prefill,,req-0c142ee5-d051-4f14-a03e-1da97ada5b26,0.052708948999679706,13.000425957000061,36,512,2315.301774888181,4.522073779078479
1773750462.6896656,0.05200004577636719,221.866,1530.0,877.0,61.0,89.01863098144531,0.05180788040161133,11.4944071931839,prefill,TTFT,req-0c142ee5-d051-4f14-a03e-1da97ada5b26,0.052708948999679706,13.000425957000061,36,512,2315.301774888181,4.522073779078479
1773750462.740941,0.10327553749084473,179.982,1530.0,877.0,91.0,89.01863098144531,0.05127549171447754,9.228665549755096,decode,,req-0c142ee5-d051-4f14-a03e-1da97ada5b26,0.052708948999679706,13.000425957000061,36,512,2315.301774888181,4.522073779078479
1773750462.7922366,0.1545710563659668,172.71,1530.0,877.0,91.0,89.01863098144531,0.05129551887512207,8.859249064922333,decode,,req-0c142ee5-d051-4f14-a03e-1da97ada5b26,0.052708948999679706,13.000425957000061,36,512,2315.301774888181,4.522073779078479
1773750462.8435245,0.20585894584655762,178.043,1530.0,877.0,91.0,89.01863098144531,0.05128788948059082,9.131449706792832,decode,,req-0c142ee5-d051-4f14-a03e-1da97ada5b26,0.052708948999679706,13.000425957000061,36,512,2315.301774888181,4.522073779078479
1773750462.894788,0.2571225166320801,174.649,1530.0,877.0,91.0,89.01863098144531,0.05126357078552246,8.953131374120712,decode,,req-0c142ee5-d051-4f14-a03e-1da97ada5b26,0.052708948999679706,13.000425957000061,36,512,2315.301774888181,4.522073779078479
1773750462.9461305,0.30846500396728516,176.822,1530.0,877.0,85.0,89.01863098144531,0.05134248733520508,9.078481295585632,decode,,req-0c142ee5-d051-4f14-a03e-1da97ada5b26,0.052708948999679706,13.000425957000061,36,512,2315.301774888181,4.522073779078479
1773750462.997402,0.35973644256591797,176.104,1530.0,877.0,85.0,89.01863098144531,0.05127143859863281,9.029105422973634,decode,,req-0c142ee5-d051-4f14-a03e-1da97ada5b26,0.052708948999679706,13.000425957000061,36,512,2315.301774888181,4.522073779078479
1773750463.0487278,0.41106224060058594,175.619,1530.0,877.0,85.0,89.01863098144531,0.05132579803466797,9.013785325050353,decode,,req-0c142ee5-d051-4f14-a03e-1da97ada5b26,0.052708948999679706,13.000425957000061,36,512,2315.301774888181,4.522073779078479
1773750463.099984,0.46231842041015625,175.619,1530.0,877.0,86.0,89.01863098144531,0.05125617980957031,9.001559041976929,decode,,req-0c142ee5-d051-4f14-a03e-1da97ada5b26,0.052708948999679706,13.000425957000061,36,512,2315.301774888181,4.522073779078479
