timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,time_interval,energy_j,phase,event,request_id,ttft_s,total_duration_s,prompt_tokens,output_tokens,input_length,total_energy_j,j_per_output_token
1773753821.6978416,0.0001418590545654297,60.028,1530.0,877.0,69.0,89.02473449707031,0.05,3.0014000000000003,prefill,,req-fc2be6ef-2df1-4606-8957-95cdda61c62d,0.0598591750003834,3.2375619029999143,498,128,1600,596.056223601246,4.656689246884734
1773753821.7495463,0.05184650421142578,290.911,1530.0,877.0,69.0,89.02473449707031,0.05170464515686035,15.041450027227402,prefill,TTFT,req-fc2be6ef-2df1-4606-8957-95cdda61c62d,0.0598591750003834,3.2375619029999143,498,128,1600,596.056223601246,4.656689246884734
1773753821.8260767,0.12837696075439453,194.882,1530.0,877.0,69.0,89.02473449707031,0.07653045654296875,14.914408432006836,decode,,req-fc2be6ef-2df1-4606-8957-95cdda61c62d,0.0598591750003834,3.2375619029999143,498,128,1600,596.056223601246,4.656689246884734
1773753821.8773525,0.17965269088745117,193.913,1530.0,877.0,93.0,89.02473449707031,0.05127573013305664,9.943030657291413,decode,,req-fc2be6ef-2df1-4606-8957-95cdda61c62d,0.0598591750003834,3.2375619029999143,498,128,1600,596.056223601246,4.656689246884734
1773753821.9286306,0.23093080520629883,194.526,1530.0,877.0,93.0,89.02473449707031,0.051278114318847656,9.97492646598816,decode,,req-fc2be6ef-2df1-4606-8957-95cdda61c62d,0.0598591750003834,3.2375619029999143,498,128,1600,596.056223601246,4.656689246884734
1773753821.9798923,0.2821924686431885,184.83,1530.0,877.0,93.0,89.02473449707031,0.05126166343688965,9.474693253040314,decode,,req-fc2be6ef-2df1-4606-8957-95cdda61c62d,0.0598591750003834,3.2375619029999143,498,128,1600,596.056223601246,4.656689246884734
1773753822.0312674,0.33356761932373047,182.891,1530.0,877.0,95.0,89.02473449707031,0.05137515068054199,9.396052683115006,decode,,req-fc2be6ef-2df1-4606-8957-95cdda61c62d,0.0598591750003834,3.2375619029999143,498,128,1600,596.056223601246,4.656689246884734
1773753822.0825186,0.38481879234313965,183.618,1530.0,877.0,95.0,89.02473449707031,0.05125117301940918,9.410637887477874,decode,,req-fc2be6ef-2df1-4606-8957-95cdda61c62d,0.0598591750003834,3.2375619029999143,498,128,1600,596.056223601246,4.656689246884734
1773753822.133765,0.4360651969909668,184.467,1530.0,877.0,95.0,89.02473449707031,0.05124640464782715,9.453270526170732,decode,,req-fc2be6ef-2df1-4606-8957-95cdda61c62d,0.0598591750003834,3.2375619029999143,498,128,1600,596.056223601246,4.656689246884734
1773753822.1850176,0.4873178005218506,179.497,1530.0,877.0,95.0,89.02473449707031,0.05125260353088379,9.199688575983048,decode,,req-fc2be6ef-2df1-4606-8957-95cdda61c62d,0.0598591750003834,3.2375619029999143,498,128,1600,596.056223601246,4.656689246884734
