timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,time_interval,energy_j,phase,event,request_id,ttft_s,total_duration_s,prompt_tokens,output_tokens,input_length,total_energy_j,j_per_output_token
1773753808.5594058,0.00013375282287597656,58.118,1530.0,877.0,87.0,89.02473449707031,0.05,2.9059000000000004,prefill,,req-8f005833-20d5-413c-b77d-be9abf815a54,0.05133128299985401,3.2400472639992586,243,128,800,589.619488536501,4.606402254191414
1773753808.6108725,0.05160045623779297,237.203,1530.0,877.0,87.0,89.02473449707031,0.05146670341491699,12.208056450128556,decode,TTFT,req-8f005833-20d5-413c-b77d-be9abf815a54,0.05133128299985401,3.2400472639992586,243,128,800,589.619488536501,4.606402254191414
1773753808.6622744,0.10300230979919434,196.82,1530.0,877.0,62.0,89.02473449707031,0.05140185356140137,10.116912817955017,decode,,req-8f005833-20d5-413c-b77d-be9abf815a54,0.05133128299985401,3.2400472639992586,243,128,800,589.619488536501,4.606402254191414
1773753808.7136028,0.15433073043823242,185.8,1530.0,877.0,62.0,89.02473449707031,0.051328420639038086,9.536820554733277,decode,,req-8f005833-20d5-413c-b77d-be9abf815a54,0.05133128299985401,3.2400472639992586,243,128,800,589.619488536501,4.606402254191414
1773753808.765029,0.20575690269470215,185.315,1530.0,877.0,62.0,89.02473449707031,0.05142617225646973,9.530041111707687,decode,,req-8f005833-20d5-413c-b77d-be9abf815a54,0.05133128299985401,3.2400472639992586,243,128,800,589.619488536501,4.606402254191414
1773753808.8163595,0.25708746910095215,184.952,1530.0,877.0,91.0,89.02473449707031,0.05133056640625,9.49369091796875,decode,,req-8f005833-20d5-413c-b77d-be9abf815a54,0.05133128299985401,3.2400472639992586,243,128,800,589.619488536501,4.606402254191414
1773753808.867691,0.30841898918151855,172.225,1530.0,877.0,91.0,89.02473449707031,0.051331520080566406,8.84057104587555,decode,,req-8f005833-20d5-413c-b77d-be9abf815a54,0.05133128299985401,3.2400472639992586,243,128,800,589.619488536501,4.606402254191414
1773753808.9204407,0.36116862297058105,169.428,1530.0,877.0,91.0,89.02473449707031,0.0527496337890625,8.937264953613282,decode,,req-8f005833-20d5-413c-b77d-be9abf815a54,0.05133128299985401,3.2400472639992586,243,128,800,589.619488536501,4.606402254191414
1773753808.9717593,0.412487268447876,175.735,1530.0,877.0,88.0,89.02473449707031,0.05131864547729492,9.018482162952424,decode,,req-8f005833-20d5-413c-b77d-be9abf815a54,0.05133128299985401,3.2400472639992586,243,128,800,589.619488536501,4.606402254191414
1773753809.0230005,0.4637284278869629,177.675,1530.0,877.0,88.0,89.02473449707031,0.051241159439086914,9.104273003339769,decode,,req-8f005833-20d5-413c-b77d-be9abf815a54,0.05133128299985401,3.2400472639992586,243,128,800,589.619488536501,4.606402254191414
