timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,time_interval,energy_j,phase,event,request_id,ttft_s,total_duration_s,prompt_tokens,output_tokens,input_length,total_energy_j,j_per_output_token
1773753811.8577776,0.0001366138458251953,58.118,1530.0,877.0,80.0,89.02473449707031,0.05,2.9059000000000004,prefill,,req-05196d9b-e739-4d50-9eee-0f9b65bb82a3,0.059997366999596125,3.2383514359999026,326,128,1000,591.1247469450475,4.6181620855081835
1773753811.9093392,0.05169820785522461,306.546,1530.0,877.0,80.0,89.02473449707031,0.051561594009399414,15.806000397205352,prefill,TTFT,req-05196d9b-e739-4d50-9eee-0f9b65bb82a3,0.059997366999596125,3.2383514359999026,326,128,1000,591.1247469450475,4.6181620855081835
1773753811.9606466,0.10300564765930176,196.336,1522.0,877.0,80.0,89.02473449707031,0.05130743980407715,10.073497501373291,decode,,req-05196d9b-e739-4d50-9eee-0f9b65bb82a3,0.059997366999596125,3.2383514359999026,326,128,1000,591.1247469450475,4.6181620855081835
1773753812.0118961,0.15425515174865723,189.678,1522.0,877.0,74.0,89.02473449707031,0.05124950408935547,9.720903436660766,decode,,req-05196d9b-e739-4d50-9eee-0f9b65bb82a3,0.059997366999596125,3.2383514359999026,326,128,1000,591.1247469450475,4.6181620855081835
1773753812.0631988,0.20555782318115234,191.364,1522.0,877.0,74.0,89.02473449707031,0.05130267143249512,9.817484416007996,decode,,req-05196d9b-e739-4d50-9eee-0f9b65bb82a3,0.059997366999596125,3.2383514359999026,326,128,1000,591.1247469450475,4.6181620855081835
1773753812.1144657,0.2568247318267822,191.006,1522.0,877.0,74.0,89.02473449707031,0.05126690864562988,9.792287152767182,decode,,req-05196d9b-e739-4d50-9eee-0f9b65bb82a3,0.059997366999596125,3.2383514359999026,326,128,1000,591.1247469450475,4.6181620855081835
1773753812.1659245,0.30828356742858887,180.952,1530.0,877.0,97.0,89.02473449707031,0.05145883560180664,9.311579219818116,decode,,req-05196d9b-e739-4d50-9eee-0f9b65bb82a3,0.059997366999596125,3.2383514359999026,326,128,1000,591.1247469450475,4.6181620855081835
1773753812.217203,0.3595619201660156,183.86,1530.0,877.0,97.0,89.02473449707031,0.05127835273742676,9.428037934303285,decode,,req-05196d9b-e739-4d50-9eee-0f9b65bb82a3,0.059997366999596125,3.2383514359999026,326,128,1000,591.1247469450475,4.6181620855081835
1773753812.2685044,0.41086339950561523,179.616,1530.0,877.0,97.0,89.02473449707031,0.05130147933959961,9.214566513061524,decode,,req-05196d9b-e739-4d50-9eee-0f9b65bb82a3,0.059997366999596125,3.2383514359999026,326,128,1000,591.1247469450475,4.6181620855081835
1773753812.319762,0.46212100982666016,179.863,1530.0,877.0,97.0,89.02473449707031,0.05125761032104492,9.219347565174102,decode,,req-05196d9b-e739-4d50-9eee-0f9b65bb82a3,0.059997366999596125,3.2383514359999026,326,128,1000,591.1247469450475,4.6181620855081835
1773753812.371975,0.514333963394165,178.528,1530.0,877.0,89.0,89.02473449707031,0.05221295356750488,9.321474174499512,decode,,req-05196d9b-e739-4d50-9eee-0f9b65bb82a3,0.059997366999596125,3.2383514359999026,326,128,1000,591.1247469450475,4.6181620855081835
1773753812.4241328,0.5664918422698975,182.286,1530.0,877.0,89.0,89.02473449707031,0.05215787887573242,9.50765110874176,decode,,req-05196d9b-e739-4d50-9eee-0f9b65bb82a3,0.059997366999596125,3.2383514359999026,326,128,1000,591.1247469450475,4.6181620855081835
1773753812.475599,0.6179580688476562,177.073,1530.0,877.0,89.0,89.02473449707031,0.05146622657775879,9.113279138803483,decode,,req-05196d9b-e739-4d50-9eee-0f9b65bb82a3,0.059997366999596125,3.2383514359999026,326,128,1000,591.1247469450475,4.6181620855081835
