timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,time_interval,energy_j,phase,event,request_id,ttft_s,total_duration_s,prompt_tokens,output_tokens,input_length,total_energy_j,j_per_output_token
1773753798.2810764,0.00015115737915039062,52.269,1522.0,877.0,0.0,89.01863098144531,0.05,2.6134500000000003,prefill,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753798.3338306,0.05290532112121582,239.622,1522.0,877.0,0.0,89.01863098144531,0.05275416374206543,12.641058224201203,prefill,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753798.385134,0.10420870780944824,71.717,1522.0,877.0,0.0,89.01863098144531,0.05130338668823242,3.6793249831199644,prefill,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753798.4364538,0.15552854537963867,52.757,1522.0,877.0,22.0,89.01863098144531,0.05131983757019043,2.7074806706905363,prefill,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753798.4885612,0.20763587951660156,52.269,1522.0,877.0,22.0,89.01863098144531,0.05210733413696289,2.7235982480049135,prefill,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753798.5398598,0.25893449783325195,52.269,1522.0,877.0,22.0,89.01863098144531,0.05129861831665039,2.681327480792999,prefill,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753798.5921807,0.31125545501708984,52.269,1522.0,877.0,22.0,89.01863098144531,0.05232095718383789,2.7347641110420224,prefill,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753798.6434846,0.36255931854248047,111.92,1290.0,877.0,1.0,89.01863098144531,0.051303863525390625,5.741928405761719,decode,TTFT,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753798.6947973,0.41387200355529785,134.103,1290.0,877.0,1.0,89.01863098144531,0.05131268501281738,6.8811849982738496,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753798.7461035,0.4651782512664795,136.045,1290.0,877.0,1.0,89.01863098144531,0.05130624771118164,6.9799584698677055,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753798.7985892,0.5176639556884766,148.764,1425.0,877.0,76.0,89.01863098144531,0.05248570442199707,7.807983332633973,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753798.8498995,0.5689742565155029,149.637,1425.0,877.0,76.0,89.01863098144531,0.05131030082702637,7.677919484853745,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753798.9011645,0.6202392578125,151.579,1425.0,877.0,76.0,89.01863098144531,0.05126500129699707,7.770697631597519,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753798.9524736,0.6715483665466309,166.032,1530.0,877.0,84.0,89.01863098144531,0.05130910873413086,8.518953941345215,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.003724,0.7227988243103027,177.19,1530.0,877.0,84.0,89.01863098144531,0.051250457763671875,9.08106861114502,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.0550184,0.7740931510925293,177.073,1530.0,877.0,84.0,89.01863098144531,0.05129432678222656,9.082840326309205,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.1062717,0.8253464698791504,177.792,1530.0,877.0,86.0,89.01863098144531,0.051253318786621094,9.112430053710938,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.157742,0.8768167495727539,179.131,1530.0,877.0,86.0,89.01863098144531,0.051470279693603516,9.219922671794892,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.2089915,0.9280662536621094,173.423,1530.0,877.0,86.0,89.01863098144531,0.05124950408935547,8.887842747688294,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.2602568,0.9793314933776855,175.619,1530.0,877.0,86.0,89.01863098144531,0.05126523971557617,9.003150133609772,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.3115125,1.0305871963500977,172.824,1530.0,877.0,85.0,89.01863098144531,0.05125570297241211,8.858215610504152,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.3627577,1.0818324089050293,177.19,1530.0,877.0,85.0,89.01863098144531,0.05124521255493164,9.080139212608337,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.4139955,1.1330702304840088,176.336,1530.0,877.0,85.0,89.01863098144531,0.05123782157897949,9.035072505950929,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.4652448,1.1843194961547852,172.339,1530.0,877.0,86.0,89.01863098144531,0.05124926567077637,8.832247196435928,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.516532,1.2356066703796387,177.307,1530.0,877.0,86.0,89.01863098144531,0.051287174224853516,9.093575000286101,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.5678165,1.286891222000122,179.012,1530.0,877.0,86.0,89.01863098144531,0.0512845516204834,9.180550154685974,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.6198921,1.3389668464660645,177.675,1530.0,877.0,86.0,89.01863098144531,0.05207562446594238,9.252536576986314,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.6711795,1.390254259109497,174.649,1530.0,877.0,86.0,89.01863098144531,0.05128741264343262,8.957295330762863,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.722432,1.4415066242218018,178.278,1530.0,877.0,86.0,89.01863098144531,0.05125236511230469,9.137169147491454,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.773736,1.4928107261657715,172.453,1530.0,877.0,86.0,89.01863098144531,0.05130410194396973,8.847546292543411,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.8249645,1.544039249420166,180.824,1530.0,877.0,86.0,89.01863098144531,0.05122852325439453,9.263346488952637,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.8762643,1.595339059829712,176.822,1530.0,877.0,86.0,89.01863098144531,0.0512998104095459,9.070935076236726,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.9275248,1.646599531173706,178.528,1530.0,877.0,86.0,89.01863098144531,0.05126047134399414,9.151429428100586,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753799.9789839,1.6980586051940918,180.467,1530.0,877.0,86.0,89.01863098144531,0.05145907402038574,9.286664711236954,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.0302386,1.7493133544921875,177.675,1530.0,877.0,86.0,89.01863098144531,0.0512547492980957,9.106687581539155,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.081501,1.8005757331848145,177.675,1530.0,877.0,86.0,89.01863098144531,0.05126237869262695,9.108043134212494,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.1327453,1.8518199920654297,178.645,1530.0,877.0,87.0,89.01863098144531,0.051244258880615234,9.154530627727508,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.1839945,1.903069257736206,178.278,1530.0,877.0,87.0,89.01863098144531,0.05124926567077637,9.136616585254668,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.2352433,1.9543180465698242,181.436,1530.0,877.0,87.0,89.01863098144531,0.051248788833618164,9.298375250816346,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.2865303,2.0056049823760986,178.043,1530.0,877.0,86.0,89.01863098144531,0.051286935806274414,9.131279911756517,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.3377721,2.056846857070923,180.467,1530.0,877.0,86.0,89.01863098144531,0.05124187469482422,9.247467400550843,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.3890233,2.108098030090332,179.982,1530.0,877.0,86.0,89.01863098144531,0.05125117301940918,9.224288622379303,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.441498,2.1605727672576904,179.131,1530.0,877.0,87.0,89.01863098144531,0.0524747371673584,9.399852143526077,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.4927795,2.2118542194366455,179.131,1530.0,877.0,87.0,89.01863098144531,0.05128145217895508,9.186097810268402,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.5440335,2.263108253479004,180.952,1530.0,877.0,87.0,89.01863098144531,0.0512540340423584,9.274519968032838,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.5953488,2.3144235610961914,179.012,1530.0,877.0,87.0,89.01863098144531,0.0513153076171875,9.18605584716797,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.6465988,2.365673542022705,181.436,1530.0,877.0,86.0,89.01863098144531,0.05124998092651367,9.298591539382935,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.697921,2.4169957637786865,178.16,1530.0,877.0,86.0,89.01863098144531,0.051322221755981445,9.143567028045654,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.7491717,2.4682464599609375,180.467,1530.0,877.0,86.0,89.01863098144531,0.05125069618225098,9.249059387922287,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.8006103,2.5196850299835205,178.528,1530.0,877.0,87.0,89.01863098144531,0.05143857002258301,9.183225028991698,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.8518867,2.5709614753723145,179.012,1530.0,877.0,87.0,89.01863098144531,0.051276445388793945,9.179099041938782,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.9031563,2.6222310066223145,179.012,1530.0,877.0,87.0,89.01863098144531,0.05126953125,9.177861328125,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753800.9544594,2.6735341548919678,179.497,1530.0,877.0,86.0,89.01863098144531,0.05130314826965332,9.208761204957963,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.0057025,2.7247772216796875,179.616,1530.0,877.0,86.0,89.01863098144531,0.05124306678771973,9.204074684143068,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.0569634,2.77603816986084,179.249,1530.0,877.0,86.0,89.01863098144531,0.051260948181152344,9.188473700523376,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.108207,2.8272817134857178,178.528,1530.0,877.0,86.0,89.01863098144531,0.05124354362487793,9.148407356262206,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.1594856,2.8785603046417236,180.952,1530.0,877.0,87.0,89.01863098144531,0.05127859115600586,9.278963626861572,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.2107506,2.9298253059387207,181.071,1530.0,877.0,87.0,89.01863098144531,0.05126500129699707,9.282605049848556,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.2632341,2.982308864593506,180.467,1530.0,877.0,87.0,89.01863098144531,0.052483558654785156,9.471550379753113,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.3145175,3.0335922241210938,179.497,1530.0,877.0,85.0,89.01863098144531,0.05128335952758789,9.205209185123444,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.3657842,3.0848588943481445,181.921,1530.0,877.0,85.0,89.01863098144531,0.05126667022705078,9.326483914375304,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.4170752,3.1361498832702637,179.131,1530.0,877.0,85.0,89.01863098144531,0.05129098892211914,9.187806136608124,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.468329,3.187403678894043,178.894,1530.0,877.0,87.0,89.01863098144531,0.0512537956237793,9.168996514320375,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.5196278,3.2387025356292725,181.556,1530.0,877.0,87.0,89.01863098144531,0.05129885673522949,9.313615233421327,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.570896,3.289970636367798,178.763,1530.0,877.0,87.0,89.01863098144531,0.05126810073852539,9.164839492321015,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.6222806,3.341355323791504,175.134,1530.0,877.0,87.0,89.01863098144531,0.051384687423706055,8.999205847263335,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.6735988,3.3926734924316406,183.132,1530.0,877.0,87.0,89.01863098144531,0.05131816864013672,9.397998859405519,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.7248552,3.44392991065979,183.012,1530.0,877.0,87.0,89.01863098144531,0.051256418228149414,9.38053961277008,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.776115,3.495189666748047,180.832,1530.0,877.0,87.0,89.01863098144531,0.051259756088256836,9.26940421295166,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.8273845,3.546459197998047,181.921,1530.0,877.0,86.0,89.01863098144531,0.05126953125,9.327004394531249,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
1773753801.878637,3.5977118015289307,181.071,1530.0,877.0,86.0,89.01863098144531,0.05125260353088379,9.28036017394066,decode,,req-84c893df-cdd9-4901-bdf7-56b343667117,0.3502224029998615,3.587482621000163,56,128,200,604.0831250762462,4.719399414658174
