timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,util_pct,time_interval,energy_j
1773668807.457989,0.00021123886108398438,46.36,1410,877,0,0,0,0.01,0.4636
1773668807.4693217,0.011543989181518555,46.33,1410,877,0,0,0,0.01133275032043457,0.5250463223457337
1773668807.4805963,0.022818565368652344,46.33,1410,877,0,0,0,0.011274576187133789,0.5223511147499085
1773668807.4917657,0.033987998962402344,46.33,1410,877,0,0,0,0.01116943359375,0.5174798583984375
1773668807.503032,0.04525423049926758,46.33,1410,877,0,0,0,0.011266231536865234,0.5219645071029663
1773668807.5136583,0.05588054656982422,64.77,1410,877,0,0,0,0.01062631607055664,0.6882664918899536
1773668807.524911,0.06713318824768066,64.77,1410,877,0,0,0,0.011252641677856445,0.728833601474762
1773668807.535473,0.07769536972045898,73.957,1410,877,0,0,0,0.01056218147277832,0.7811472551822661
1773668807.5466835,0.08890581130981445,73.957,1410,877,0,0,0,0.011210441589355469,0.8290906286239623
1773668807.5572295,0.09945178031921387,75.9,1410,877,0,0,0,0.010545969009399414,0.8004390478134156
1773668807.5684464,0.11066865921020508,73.957,1410,877,36,5,36,0.011216878890991211,0.8295667121410369
1773668807.580453,0.12267518043518066,73.957,1410,877,36,5,36,0.012006521224975586,0.8879662902355193
1773668807.591011,0.13323330879211426,73.957,1410,877,36,5,36,0.010558128356933594,0.7808474988937377
1773668807.6022127,0.14443492889404297,73.957,1410,877,36,5,36,0.011201620101928711,0.8284382178783416
1773668807.6127667,0.15498900413513184,74.443,1410,877,36,5,36,0.010554075241088867,0.7856770231723785
1773668807.6240106,0.16623282432556152,74.443,1410,877,36,5,36,0.011243820190429688,0.8370237064361572
1773668807.634566,0.176788330078125,73.957,1410,877,36,5,36,0.010555505752563477,0.780653538942337
1773668807.6457632,0.18798542022705078,73.957,1410,877,36,5,36,0.011197090148925781,0.8281031961441039
1773668807.6563084,0.1985306739807129,74.492,1410,877,36,5,36,0.01054525375366211,0.7855370426177979
1773668807.6675112,0.2097334861755371,74.492,1410,877,36,5,36,0.011202812194824219,0.8345198860168458
1773668807.691763,0.23398518562316895,55.571,1410,877,36,5,36,0.024251699447631836,1.3476911900043487
