timestamp,time_offset,power_w,gpu_clock_mhz,mem_clock_mhz,util_gpu_pct,util_mem_pct,util_pct,time_interval,energy_j
1773668830.6698883,0.00019431114196777344,41.952,1290,877,0,0,0,0.01,0.41952
1773668830.6822965,0.012602567672729492,41.952,1290,877,0,0,0,0.012408256530761719,0.5205511779785156
1773668830.6929252,0.02323126792907715,106.573,1290,877,0,0,0,0.010628700256347656,1.1327324724197387
1773668830.704141,0.03444695472717285,106.573,1290,877,12,10,12,0.011215686798095703,1.1952893891334533
1773668830.7147563,0.04506230354309082,127.708,1290,877,12,10,12,0.010615348815917969,1.3556649665832519
1773668830.7259746,0.05628061294555664,116.142,1290,877,12,10,12,0.01121830940246582,1.3029168906211852
1773668830.7384717,0.06877779960632324,116.142,1290,877,12,10,12,0.012497186660766602,1.4514482531547546
1773668830.7490473,0.07935333251953125,128.193,1290,877,12,10,12,0.010575532913208008,1.3557092907428743
1773668830.7602706,0.0905766487121582,128.193,1290,877,12,10,12,0.011223316192626953,1.4387505726814271
1773668830.7708654,0.10117149353027344,126.252,1290,877,12,10,12,0.010594844818115234,1.3376203479766846
1773668830.7820845,0.11239051818847656,126.252,1290,877,12,10,12,0.011219024658203125,1.4164243011474609
1773668830.7926676,0.12297368049621582,127.792,1290,877,12,10,12,0.010583162307739258,1.3524434776306153
1773668830.803891,0.13419699668884277,127.792,1290,877,12,10,12,0.011223316192626953,1.4342500228881836
1773668830.8144493,0.14475536346435547,125.767,1290,877,12,10,12,0.010558366775512695,1.327894114255905
1773668830.8257055,0.15601158142089844,125.767,1290,877,12,10,12,0.011256217956542969,1.4156607637405394
1773668830.8362994,0.16660547256469727,122.372,1290,877,12,10,12,0.010593891143798828,1.2963956470489502
1773668830.8475332,0.1778392791748047,127.624,1290,877,12,10,12,0.011233806610107422,1.4337033348083497
1773668830.8587625,0.18906855583190918,127.624,1290,877,12,10,12,0.011229276657104492,1.4331252040863036
1773668830.8693519,0.19965791702270508,120.757,1425,877,88,87,88,0.010589361190795898,1.2787394893169404
1773668830.880891,0.2111971378326416,120.757,1425,877,88,87,88,0.011539220809936523,1.3934416873455049
1773668830.8914645,0.2217705249786377,126.654,1425,877,88,87,88,0.010573387145996094,1.3391617755889893
1773668830.9021366,0.23244261741638184,126.654,1425,877,88,87,88,0.01067209243774414,1.3516631956100464
1773668830.9127614,0.24306750297546387,132.074,1425,877,88,87,88,0.010624885559082031,1.4032711353302003
1773668830.9240112,0.2543172836303711,132.074,1425,877,88,87,88,0.011249780654907227,1.4858035302162171
1773668830.9345717,0.2648777961730957,144.012,1425,877,88,87,88,0.01056051254272461,1.5208405323028564
1773668830.9458215,0.27612757682800293,144.012,1425,877,88,87,88,0.011249780654907227,1.6201034116744994
1773668830.956424,0.2867300510406494,143.043,1425,877,88,87,88,0.010602474212646484,1.516609718799591
1773668830.9678283,0.29813432693481445,141.589,1425,877,88,87,88,0.011404275894165039,1.6147200195789337
1773668830.9799297,0.31023573875427246,141.589,1425,877,88,87,88,0.012101411819458008,1.7134267981052398
1773668830.9904976,0.3208036422729492,137.804,1425,877,88,87,88,0.010567903518676758,1.456299376487732
1773668831.001743,0.3320491313934326,137.804,1425,877,88,87,88,0.011245489120483398,1.5496733827590943
1773668831.012303,0.342609167098999,147.598,1425,877,88,87,88,0.010560035705566406,1.5586401500701905
1773668831.0235307,0.3538367748260498,147.598,1425,877,88,87,88,0.011227607727050781,1.6571724452972414
1773668831.0341187,0.3644247055053711,139.836,1530,877,86,86,86,0.010587930679321289,1.480573874473572
1773668831.0467012,0.37700724601745605,139.836,1530,877,86,86,86,0.012582540512084961,1.7594921350479127
1773668831.0572872,0.38759326934814453,159.62,1530,877,86,86,86,0.010586023330688477,1.6897410440444947
1773668831.0692127,0.3995187282562256,159.031,1530,877,86,86,86,0.011925458908081055,1.8965176556110384
1773668831.0804539,0.41075992584228516,159.031,1530,877,86,86,86,0.01124119758605957,1.7876988933086395
1773668831.0910163,0.4213223457336426,163.767,1530,877,86,86,86,0.010562419891357422,1.7297758183479308
1773668831.1022537,0.4325597286224365,163.767,1530,877,86,86,86,0.011237382888793945,1.840312483549118
1773668831.1128554,0.4431614875793457,164.36,1530,877,86,86,86,0.01060175895690918,1.742505102157593
1773668831.1240766,0.45438265800476074,164.36,1530,877,86,86,86,0.011221170425415039,1.844311571121216
1773668831.13468,0.46498608589172363,157.853,1530,877,86,86,86,0.01060342788696289,1.6737829022407533
1773668831.1459143,0.47622036933898926,157.853,1530,877,86,86,86,0.011234283447265625,1.7733653450012208
1773668831.1565127,0.486818790435791,150.695,1530,877,86,86,86,0.010598421096801758,1.5971290671825409
1773668831.167768,0.4980740547180176,160.378,1530,877,86,86,86,0.011255264282226562,1.8050967750549314
1773668831.1806302,0.5109362602233887,160.378,1530,877,86,86,86,0.012862205505371094,2.062814794540405
1773668831.191226,0.5215320587158203,160.0,1530,877,86,86,86,0.01059579849243164,1.6953277587890625
1773668831.2024972,0.5328032970428467,160.0,1530,877,84,79,84,0.011271238327026367,1.8033981323242188
1773668831.2130795,0.5433855056762695,155.536,1530,877,84,79,84,0.010582208633422852,1.6459144020080567
1773668831.2243755,0.5546815395355225,155.536,1530,877,84,79,84,0.01129603385925293,1.7569399223327637
1773668831.234959,0.5652649402618408,157.577,1530,877,84,79,84,0.01058340072631836,1.6677005362510682
1773668831.24626,0.5765659809112549,157.577,1530,877,84,79,84,0.011301040649414062,1.7807840824127197
1773668831.2568448,0.5871508121490479,155.36,1530,877,84,79,84,0.010584831237792969,1.6444593811035157
1773668831.2681367,0.598442792892456,164.953,1530,877,84,79,84,0.011291980743408203,1.8626460995674134
1773668831.2809565,0.6112625598907471,164.953,1530,877,84,79,84,0.012819766998291016,2.114659025669098
1773668831.2915294,0.621835470199585,161.56,1530,877,84,79,84,0.01057291030883789,1.7081593894958496
1773668831.3027854,0.6330914497375488,161.56,1530,877,84,79,84,0.011255979537963867,1.8185160541534424
1773668831.3134365,0.643742561340332,156.608,1530,877,84,79,84,0.010651111602783203,1.668049285888672
1773668831.3247144,0.6550204753875732,156.608,1530,877,84,79,84,0.011277914047241211,1.7662115631103517
1773668831.3352737,0.6655797958374023,159.241,1530,877,84,79,84,0.010559320449829102,1.681476747751236
1773668831.3465526,0.67685866355896,159.241,1530,877,84,79,84,0.011278867721557617,1.7960581748485567
1773668831.3571131,0.6874191761016846,166.188,1530,877,84,79,84,0.01056051254272461,1.7550304584503174
1773668831.3684165,0.6987226009368896,166.188,1530,877,84,80,84,0.011303424835205078,1.8784935665130613
1773668831.3792143,0.7095203399658203,165.22,1530,877,84,80,84,0.010797739028930664,1.7840024423599243
1773668831.3904214,0.7207274436950684,154.568,1530,877,84,80,84,0.011207103729248047,1.7322596092224123
1773668831.4016685,0.7319746017456055,154.568,1530,877,84,80,84,0.01124715805053711,1.73845072555542
1773668831.4122384,0.742544412612915,154.772,1530,877,84,80,84,0.01056981086730957,1.6359107675552367
1773668831.4234765,0.7537825107574463,154.772,1530,877,84,80,84,0.01123809814453125,1.7393429260253905
1773668831.4340332,0.7643392086029053,164.735,1530,877,84,80,84,0.010556697845458984,1.739057619571686
1773668831.4452653,0.775571346282959,164.735,1530,877,84,80,84,0.011232137680053711,1.8503262007236483
1773668831.4558585,0.7861645221710205,165.22,1530,877,84,80,84,0.010593175888061523,1.750204520225525
1773668831.4670885,0.7973945140838623,165.22,1530,877,84,80,84,0.011229991912841797,1.8554192638397218
1773668831.4779575,0.8082635402679443,159.41,1530,877,84,80,84,0.010869026184082031,1.7326314640045166
1773668831.4892437,0.8195497989654541,155.639,1530,877,84,80,84,0.011286258697509766,1.7565820174217226
1773668831.5016954,0.8320014476776123,155.639,1530,877,84,80,84,0.012451648712158203,1.9379621539115908
1773668831.5122576,0.8425636291503906,166.188,1530,877,84,80,84,0.01056218147277832,1.7553078145980834
1773668831.5234618,0.8537678718566895,166.188,1530,877,84,80,84,0.011204242706298828,1.8620106868743895
1773668831.534038,0.8643441200256348,164.251,1530,877,85,81,85,0.010576248168945312,1.7371593379974366
1773668831.545302,0.875607967376709,164.251,1530,877,85,81,85,0.011263847351074219,1.8500981912612915
1773668831.5558827,0.8861887454986572,162.906,1530,877,85,81,85,0.010580778121948242,1.7236722407341003
1773668831.5671134,0.8974194526672363,162.906,1530,877,85,81,85,0.011230707168579102,1.829549582004547
1773668831.5776987,0.9080047607421875,159.894,1530,877,85,81,85,0.010585308074951172,1.6925272493362427
1773668831.5889676,0.9192736148834229,159.894,1530,877,85,81,85,0.011268854141235352,1.8018221640586853
1773668831.5996194,0.9299254417419434,156.021,1530,877,85,81,85,0.010651826858520508,1.661908678293228
1773668831.610862,0.9411680698394775,162.315,1530,877,85,81,85,0.01124262809753418,1.8248471796512604
1773668831.6220667,0.9523727893829346,162.315,1530,877,85,81,85,0.011204719543457031,1.818694052696228
1773668831.6326447,0.9629507064819336,160.484,1530,877,85,81,85,0.010577917098999023,1.6975864477157594
1773668831.6438668,0.974172830581665,160.484,1530,877,85,81,85,0.011222124099731445,1.8009713640213014
1773668831.654609,0.984915018081665,160.968,1530,877,85,81,85,0.0107421875,1.7291484375
1773668831.6658325,0.9961385726928711,160.968,1530,877,85,81,85,0.011223554611206055,1.8066331386566161
1773668831.6763866,1.00669264793396,162.422,1530,877,85,81,85,0.010554075241088867,1.714214008808136
1773668831.6876583,1.0179643630981445,162.422,1530,877,85,81,85,0.01127171516418457,1.8307745203971864
1773668831.698224,1.0285301208496094,154.568,1530,877,85,81,85,0.010565757751464844,1.6331280441284182
1773668831.7094722,1.039778232574463,163.175,1530,877,85,80,85,0.011248111724853516,1.8354106307029725
1773668831.7222667,1.0525727272033691,163.175,1530,877,85,80,85,0.01279449462890625,2.0877416610717776
1773668831.7328448,1.0631508827209473,161.346,1530,877,85,80,85,0.010578155517578125,1.70674308013916
1773668831.7440422,1.0743482112884521,161.346,1530,877,85,80,85,0.011197328567504883,1.806644175052643
1773668831.754622,1.084928035736084,154.568,1530,877,85,80,85,0.010579824447631836,1.6353023052215578
1773668831.765884,1.0961899757385254,154.568,1530,877,85,80,85,0.011261940002441406,1.7407355422973634
1773668831.7764478,1.1067538261413574,149.341,1530,877,85,80,85,0.010563850402832031,1.5776159830093384
1773668831.7880452,1.1183512210845947,149.341,1530,877,85,80,85,0.011597394943237305,1.7319665582180024
1773668831.798608,1.1289141178131104,163.767,1530,877,85,80,85,0.010562896728515625,1.7298539085388183
1773668831.8098438,1.1401498317718506,159.304,1530,877,85,80,85,0.011235713958740234,1.7898941764831544
1773668831.8225336,1.1528396606445312,159.304,1530,877,85,80,85,0.012689828872680664,2.0215404987335206
1773668831.8330808,1.1633868217468262,158.062,1530,877,85,80,85,0.010547161102294922,1.6671053781509402
1773668831.844312,1.1746180057525635,158.062,1530,877,85,80,85,0.011231184005737305,1.77522340631485
1773668831.8548741,1.1851801872253418,158.062,1530,877,85,80,85,0.01056218147277832,1.669479527950287
1773668831.8661058,1.1964118480682373,158.062,1530,877,85,80,85,0.011231660842895508,1.7752987761497498
1773668831.8766804,1.206986427307129,164.36,1530,877,85,81,85,0.010574579238891602,1.7380378437042239
1773668831.8880882,1.2183942794799805,164.36,1530,877,85,81,85,0.011407852172851562,1.8749945831298829
1773668831.8987122,1.229018211364746,161.83,1530,877,85,81,85,0.010623931884765625,1.7192708969116213
1773668831.9099638,1.2402698993682861,151.279,1530,877,85,81,85,0.011251688003540039,1.7021441094875336
1773668831.9227617,1.2530677318572998,151.279,1530,877,85,81,85,0.012797832489013672,1.9360433011054992
1773668831.9333236,1.263629674911499,152.147,1530,877,85,81,85,0.010561943054199219,1.6069679498672484
1773668831.9445744,1.2748804092407227,152.147,1530,877,85,81,85,0.011250734329223633,1.711765475988388
1773668831.9551578,1.285463809967041,163.875,1530,877,85,81,85,0.01058340072631836,1.7343547940254211
1773668831.9663825,1.2966885566711426,163.875,1530,877,85,81,85,0.011224746704101562,1.8394553661346436
1773668831.9769735,1.3072795867919922,162.315,1530,877,85,81,85,0.01059103012084961,1.7190830540657043
1773668831.9881926,1.3184986114501953,162.315,1530,877,85,81,85,0.011219024658203125,1.8210159873962402
1773668831.9987986,1.3291046619415283,166.298,1530,877,85,81,85,0.010606050491333008,1.7637649846076966
1773668832.0100212,1.340327262878418,166.298,1530,877,85,81,85,0.011222600936889648,1.8662960906028747
1773668832.0208802,1.3511862754821777,160.862,1530,877,85,81,85,0.010859012603759766,1.7468024854660034
1773668832.032097,1.362403154373169,164.36,1530,877,85,81,85,0.011216878890991211,1.8436062145233156
1773668832.0432954,1.3736014366149902,164.36,1530,877,85,81,85,0.011198282241821289,1.8405496692657473
1773668832.0538752,1.384181261062622,163.875,1530,877,85,81,85,0.010579824447631836,1.7337687313556671
1773668832.0650847,1.3953907489776611,163.875,1530,877,85,81,85,0.011209487915039062,1.8369548320770264
1773668832.075726,1.4060320854187012,160.968,1530,877,85,81,85,0.010641336441040039,1.712914644241333
1773668832.0869482,1.4172542095184326,160.968,1530,877,85,81,85,0.011222124099731445,1.8064028720855712
1773668832.0975156,1.4278216361999512,158.82,1530,877,85,81,85,0.010567426681518555,1.6783187055587767
1773668832.1087306,1.4390366077423096,158.82,1530,877,85,81,85,0.011214971542358398,1.7811617803573607
1773668832.1192899,1.4495959281921387,161.56,1530,877,85,81,85,0.010559320449829102,1.7059638118743896
1773668832.1305304,1.460836410522461,161.56,1530,877,85,81,85,0.011240482330322266,1.8160123252868652
1773668832.141266,1.4715721607208252,150.31,1530,877,85,81,85,0.010735750198364258,1.6136906123161316
1773668832.152516,1.4828219413757324,160.59,1530,877,85,81,85,0.011249780654907227,1.8066022753715516
1773668832.1637301,1.4940361976623535,160.59,1530,877,85,81,85,0.011214256286621094,1.8008974170684815
1773668832.1743064,1.5046124458312988,161.453,1530,877,85,81,85,0.010576248168945312,1.7075669956207276
1773668832.1855493,1.515855312347412,161.453,1530,877,85,81,85,0.011242866516113281,1.8151945276260377
1773668832.1961179,1.5264239311218262,156.505,1530,877,85,81,85,0.010568618774414062,1.6540416812896728
1773668832.2073364,1.537642478942871,156.505,1530,877,85,80,85,0.011218547821044922,1.7557588267326354
1773668832.217899,1.5482051372528076,159.515,1530,877,85,80,85,0.010562658309936523,1.6849024403095243
1773668832.2291334,1.5594394207000732,159.515,1530,877,85,80,85,0.011234283447265625,1.7920367240905761
1773668832.2397017,1.5700078010559082,162.906,1530,877,85,80,85,0.010568380355834961,1.7216525702476502
1773668832.2509255,1.5812315940856934,160.105,1530,877,85,80,85,0.011223793029785156,1.7969853830337523
1773668832.2635298,1.5938358306884766,160.105,1530,877,85,80,85,0.012604236602783203,2.0180013012886047
1773668832.274092,1.6043980121612549,152.732,1530,877,85,80,85,0.01056218147277832,1.6131831007003785
1773668832.2853248,1.615630865097046,152.732,1530,877,85,80,85,0.011232852935791016,1.7156160945892334
1773668832.2958848,1.6261909008026123,158.651,1530,877,85,80,85,0.010560035705566406,1.675360224723816
1773668832.3071148,1.637420892715454,158.651,1530,877,85,80,85,0.011229991912841797,1.781649446964264
1773668832.3177142,1.6480202674865723,164.735,1530,877,85,80,85,0.010599374771118164,1.7460880029201509
1773668832.3289375,1.6592435836791992,164.735,1530,877,85,80,85,0.011223316192626953,1.8488729929924013
1773668832.3395116,1.6698176860809326,166.298,1530,877,85,80,85,0.010574102401733398,1.7584520812034607
1773668832.3507237,1.6810297966003418,166.298,1530,877,85,80,85,0.01121211051940918,1.8645515551567078
1773668832.361315,1.6916210651397705,160.105,1530,877,85,80,85,0.010591268539428711,1.6957150495052336
1773668832.3725314,1.7028374671936035,165.329,1530,877,86,81,86,0.011216402053833008,1.8543965351581575
